"","TCGA-02-0047-01","TCGA-06-0129-01","TCGA-06-0141-01","TCGA-06-0157-01","TCGA-06-0168-01","TCGA-06-0174-01","TCGA-06-0187-01","TCGA-06-0190-01","TCGA-06-0644-01","TCGA-06-0646-01","TCGA-06-5412-01","TCGA-14-1823-01","TCGA-76-4928-01","TCGA-76-4931-01"
"GTEX-13FHO-0726-SM-5IJDG",-0.0413003663003663,-0.0973901098901099,-0.131593406593407,-0.0861721611721612,-0.0766941391941392,-0.0570054945054945,0.00590659340659341,-0.108287545787546,-0.00293040293040293,-0.0381868131868132,0.00412087912087912,0.05503663003663,0.00558608058608059,-0.113598901098901
"GTEX-13FHO-0826-SM-5L3E8",-0.0915750915750916,-0.178754578754579,-0.13282967032967,-0.00434981684981685,-0.08003663003663,-0.0917582417582418,-0.0595695970695971,0.0939102564102564,-0.0263736263736264,-0.0193223443223443,-0.0157509157509158,-0.0735805860805861,-0.0348443223443223,-0.0694139194139194
"GTEX-13FHO-1026-SM-5KM1Q",-0.219322344322344,-0.167673992673993,-0.107051282051282,-0.139010989010989,-0.181227106227106,-0.239148351648352,-0.177701465201465,-0.0192765567765568,-0.0818681318681319,-0.133104395604396,-0.120650183150183,-0.299267399267399,-0.14478021978022,-0.187042124542125
"GTEX-13FHO-1226-SM-5L3EF",-0.0590201465201465,-0.244139194139194,0.0603937728937729,-0.126007326007326,-0.0859432234432234,-0.0630494505494505,-0.0635531135531135,0.0661630036630037,0.113690476190476,-0.115430402930403,0.0589285714285714,0.0999542124542124,0.0771062271062271,-0.190201465201465
"GTEX-13FHO-1626-SM-5IJGB",0.105953593798079,-0.00748634943214607,0.0806556851665156,0.155152874928605,0.0628899140370191,0.151192206880406,0.145308439895508,0.254741927007612,0.292723131007399,0.144621618846687,0.197896038200216,0.111356586048803,0.178436108483628,0.148765439174572
"GTEX-13FHO-1726-SM-5IFGM",-0.341254578754579,-0.198717948717949,-0.341346153846154,-0.306822344322344,-0.351510989010989,-0.318269230769231,-0.335622710622711,-0.291575091575092,-0.344368131868132,-0.285393772893773,-0.403296703296703,-0.29775641025641,-0.335119047619048,-0.171657509157509
"GTEX-13FHO-2026-SM-5J1OA",-0.0797161172161172,-0.06996336996337,0.0230311355311355,0.0228937728937729,-0.106684981684982,-0.0981684981684982,0.0590201465201465,0.119917582417582,0.14551282051282,-0.0514652014652015,0.0784798534798535,0.0300824175824176,0.0248626373626374,-0.110989010989011
"GTEX-13FHO-2726-SM-5K7VG",0.0521978021978022,0.104945054945055,0.0763278388278388,0.236584249084249,0.0616300366300366,0.199862637362637,0.202289377289377,0.336858974358974,0.214880952380952,0.167307692307692,0.073992673992674,0.0669871794871795,0.169642857142857,0.179945054945055
"GTEX-13FHO-2826-SM-5K7ZA",-0.241575091575092,-0.0565934065934066,-0.210027472527473,-0.13003663003663,-0.30728021978022,-0.221657509157509,-0.230586080586081,-0.0148809523809524,-0.240934065934066,-0.106181318681319,-0.269184981684982,-0.27220695970696,-0.233424908424908,-0.0423534798534798
"GTEX-13FHO-2926-SM-5L3ES",0.181547619047619,0.396932234432234,0.0732142857142857,0.23040293040293,0.146428571428571,0.250595238095238,0.225595238095238,0.0514194139194139,-0.0171245421245421,0.257692307692308,-0.0169871794871795,-0.0323717948717949,0.0588827838827839,0.372344322344322
"GTEX-13FHO-3026-SM-5J1O9",0.407188644688645,0.351190476190476,0.200915750915751,0.265750915750916,0.423626373626374,0.34459706959707,0.143910256410256,0.0868589743589744,0.138827838827839,0.323260073260073,0.163827838827839,0.123168498168498,0.184569597069597,0.399313186813187
"GTEX-13FHP-0011-R11b-SM-5LZXP",0.177289377289377,0.364423076923077,0.0408424908424908,0.220558608058608,0.147069597069597,0.25709706959707,0.18768315018315,0.00970695970695971,-0.0558150183150183,0.223260073260073,-0.0784340659340659,-0.0294871794871795,0.0086996336996337,0.320833333333333
"GTEX-13FHP-0011-R1b-SM-5K7XL",0.217857142857143,0.169871794871795,0.211263736263736,0.137591575091575,0.268498168498168,0.169642857142857,0.131043956043956,0.00773809523809524,0.0498626373626374,0.0632783882783883,0.0665750915750916,0.18956043956044,0.110027472527473,0.0638736263736264
"GTEX-13FHP-0011-R5b-SM-5LZY2",0.156456043956044,0.187271062271062,0.170375457875458,0.0800824175824176,0.146382783882784,0.065521978021978,0.018956043956044,-0.0926739926739927,-0.0685897435897436,0.0281135531135531,-0.0314102564102564,0.164010989010989,0.0156135531135531,0.0152472527472527
"GTEX-13FHP-0011-R6b-SM-5LZY6",0.141529304029304,0.174587912087912,0.19271978021978,0.105677655677656,0.224908424908425,0.1125,-0.0076007326007326,-0.0702838827838828,-0.0651556776556777,0.0574175824175824,0.00357142857142857,0.1628663003663,0.0384157509157509,0.0771978021978022
"GTEX-13FHP-0011-R7b-SM-5LZYI",0.169049554149745,0.104030494861381,0.240982611996237,0.0973454366528596,0.226032807166906,0.0706280978537328,0.0785036458802106,-0.0329216222734741,0.0215890749679319,0.0335626552523735,0.054144392682035,0.256092675070293,0.0873178493400767,0.0204672672548581
"GTEX-13FHP-0126-SM-5IJBG",-0.370375457875458,-0.261996336996337,-0.512087912087912,-0.310989010989011,-0.308241758241758,-0.292399267399267,-0.317216117216117,-0.350320512820513,-0.311355311355311,-0.29720695970696,-0.376648351648352,-0.407234432234432,-0.354624542124542,-0.274404761904762
"GTEX-13FHP-0226-SM-5K7WD",0.0274725274725275,-0.0445512820512821,0.0249084249084249,0.0912545787545787,-0.00732600732600733,0.0165750915750916,0.0541666666666667,0.0451923076923077,0.170375457875458,-0.0733974358974359,0.191025641025641,0.190750915750916,0.0449175824175824,-0.10242673992674
"GTEX-13FHP-0326-SM-5K7U2",0.130311355311355,0.137591575091575,0.0592490842490843,0.112820512820513,-0.0581959706959707,0.0659798534798535,0.0740842490842491,0.272710622710623,0.16790293040293,0.125732600732601,0.0114010989010989,-0.0326007326007326,0.0843864468864469,0.106043956043956
"GTEX-13FHP-0426-SM-5J1O5",0.00815018315018315,-0.133928571428571,-0.0722527472527472,0.0461538461538461,-0.019459706959707,0.0710164835164835,0.063507326007326,0.161309523809524,0.250274725274725,0.0312271062271062,0.102014652014652,-0.00457875457875458,0.0736263736263736,0.0184981684981685
"GTEX-13FHP-0526-SM-5K7UY",-0.0164835164835165,-0.0628205128205128,-0.136217948717949,-0.0672619047619048,-0.0858516483516484,-0.0667124542124542,-0.032967032967033,-0.182600732600733,-0.0677655677655678,-0.0417582417582418,-0.0174450549450549,0.0202838827838828,-0.0604395604395604,-0.103296703296703
"GTEX-13FHP-0726-SM-5K7YI",-0.192948717948718,-0.23003663003663,-0.135164835164835,-0.139468864468864,-0.183836996336996,-0.220879120879121,-0.161950549450549,-0.0038003663003663,-0.0842490842490842,-0.182142857142857,-0.126465201465201,-0.28228021978022,-0.138598901098901,-0.217857142857143
"GTEX-13FHP-0826-SM-5K7V5",-0.0557692307692308,-0.258287545787546,0.0398809523809524,-0.0885989010989011,-0.0669413919413919,-0.0762820512820513,-0.0765567765567766,0.115018315018315,0.147115384615385,-0.0960164835164835,0.0801282051282051,0.0531593406593407,0.070467032967033,-0.179029304029304
"GTEX-13FHP-0926-SM-5L3EC",-0.12779304029304,-0.0497710622710623,-0.0837912087912088,0.0112637362637363,-0.183974358974359,-0.197481684981685,-0.131776556776557,-0.0881410256410256,-0.161721611721612,-0.0627747252747253,-0.0737637362637363,-0.1996336996337,-0.179945054945055,-0.0610347985347985
"GTEX-13FHP-1026-SM-5K7Y2",-0.246336996336996,-0.213598901098901,-0.0884615384615385,-0.159020146520147,-0.2,-0.209249084249084,-0.162591575091575,-0.131318681318681,-0.15728021978022,-0.283379120879121,-0.21474358974359,-0.0819139194139194,-0.173397435897436,-0.348443223443223
"GTEX-13FHP-1526-SM-5IJGE",-0.361950549450549,-0.293040293040293,-0.289377289377289,-0.3125,-0.251282051282051,-0.303021978021978,-0.25801282051282,-0.281959706959707,-0.284798534798535,-0.36771978021978,-0.339377289377289,-0.254899267399267,-0.255998168498168,-0.265659340659341
"GTEX-13FHP-1626-SM-5N9FK",-0.116666666666667,-0.0689560439560439,0.0397435897435897,0.0934981684981685,-0.0230769230769231,-0.0323717948717949,0.035485347985348,0.181227106227106,0.0323717948717949,-0.0883699633699634,-0.0841575091575091,0.0301739926739927,0.00828754578754579,-0.0669871794871795
"GTEX-13FHP-2426-SM-5KLZ5",-0.0923076923076923,-0.0289377289377289,-0.0548534798534799,0.0848443223443223,-0.0795787545787546,-0.00499084249084249,-0.0637820512820513,0.0999542124542124,-0.0213369963369963,-0.0416208791208791,-0.0699175824175824,-0.0903846153846154,-0.0926739926739927,-0.0191391941391941
"GTEX-13FHP-2926-SM-5IJG9",0.158882783882784,0.329578754578755,0.0371794871794872,0.212087912087912,0.156547619047619,0.248397435897436,0.166117216117216,0.0257326007326007,-0.0364468864468864,0.215064102564103,-0.0637820512820513,-0.0452380952380952,0.0293040293040293,0.329578754578755
"GTEX-13FHP-3026-SM-5IJBS",0.448946886446886,0.3878663003663,0.209844322344322,0.246703296703297,0.408424908424908,0.34981684981685,0.158104395604396,0.074496336996337,0.105998168498168,0.303113553113553,0.106135531135531,0.0903846153846154,0.170054945054945,0.383241758241758
"GTEX-13FHP-3126-SM-5KLYX",0.150686813186813,0.149175824175824,0.161767399267399,0.2246336996337,0.214606227106227,0.155357142857143,0.0495879120879121,0.24532967032967,0.088003663003663,0.318589743589744,0.170787545787546,0.103891941391941,0.166117216117216,0.245741758241758
"GTEX-13FLV-0011-R10b-SM-5LZZ2",0.389880952380952,0.280173992673993,0.219917582417582,0.287271062271062,0.487408424908425,0.348397435897436,0.154441391941392,0.152152014652015,0.136904761904762,0.281868131868132,0.155677655677656,0.121153846153846,0.203388278388278,0.355631868131868
"GTEX-13FLV-0011-R11a-SM-5LZZ7",0.103937728937729,0.266163003663004,0.102838827838828,0.196611721611722,0.191849816849817,0.228296703296703,0.171840659340659,0.0761446886446886,0.0472985347985348,0.219368131868132,0.0182234432234432,0.0345238095238095,0.100274725274725,0.325686813186813
"GTEX-13FLV-0011-R3b-SM-5LZYP",0.453617216117216,0.287728937728938,0.304075091575092,0.316666666666667,0.547527472527472,0.384249084249084,0.23543956043956,0.157234432234432,0.192399267399267,0.321611721611722,0.24253663003663,0.262087912087912,0.27724358974359,0.364972527472527
"GTEX-13FLV-0011-R4a-SM-5LZYU",0.483745421245421,0.352197802197802,0.402014652014652,0.389423076923077,0.549221611721612,0.423580586080586,0.311172161172161,0.176694139194139,0.244413919413919,0.339606227106227,0.341163003663004,0.427747252747253,0.339102564102564,0.403021978021978
"GTEX-13FLV-0011-R5a-SM-5LZWT",0.408608058608059,0.328800366300366,0.363736263736264,0.347893772893773,0.516300366300366,0.306318681318681,0.219093406593407,0.146703296703297,0.136492673992674,0.325320512820513,0.226190476190476,0.276694139194139,0.250732600732601,0.367765567765568
"GTEX-13FLV-0011-R6a-SM-5KLZ4",0.320650183150183,0.255540293040293,0.289194139194139,0.278754578754579,0.49029304029304,0.304258241758242,0.137728937728938,0.148763736263736,0.141437728937729,0.30782967032967,0.215018315018315,0.201510989010989,0.240659340659341,0.353891941391941
"GTEX-13FLV-0011-R8a-SM-5LZZE",0.570467032967033,0.430677655677656,0.405723443223443,0.427197802197802,0.601465201465201,0.506364468864469,0.321565934065934,0.301923076923077,0.281684981684982,0.483287545787546,0.323901098901099,0.321794871794872,0.392948717948718,0.48246336996337
"GTEX-13FLV-0126-SM-5K7WT",-0.364514652014652,-0.197069597069597,-0.476190476190476,-0.302380952380952,-0.419093406593407,-0.269688644688645,-0.331776556776557,-0.30709706959707,-0.353754578754579,-0.2753663003663,-0.413965201465201,-0.413736263736264,-0.381456043956044,-0.249175824175824
"GTEX-13FLV-0326-SM-5N9DJ",-0.215567765567766,-0.216391941391941,-0.0788461538461538,-0.176327838827839,-0.101373626373626,-0.204166666666667,-0.156364468864469,-0.095054945054945,-0.0979395604395604,-0.159340659340659,-0.0769230769230769,-0.0672161172161172,-0.126236263736264,-0.188736263736264
"GTEX-13FLV-0426-SM-5KLZA",-0.117582417582418,-0.194459706959707,-0.0202380952380952,-0.166346153846154,-0.125091575091575,-0.179395604395604,-0.122847985347985,0.0848901098901099,-0.0132326007326007,-0.103800366300366,-0.043543956043956,-0.221886446886447,-0.0528846153846154,-0.199679487179487
"GTEX-13FLV-0926-SM-5L3DZ",-0.0650641025641026,-0.199038461538462,0.0516483516483516,-0.0804487179487179,-0.0787087912087912,-0.0904304029304029,-0.0483058608058608,0.0261446886446886,0.075,-0.0844322344322344,0.0490384615384615,0.0374542124542125,0.0233058608058608,-0.16025641025641
"GTEX-13FLV-1126-SM-5J2NO",-0.357188644688645,-0.273031135531136,-0.313232600732601,-0.324038461538461,-0.269368131868132,-0.237408424908425,-0.265842490842491,-0.171840659340659,-0.242124542124542,-0.28992673992674,-0.306501831501831,-0.275274725274725,-0.247710622710623,-0.193543956043956
"GTEX-13FLV-1226-SM-5IJBZ",0.025,-0.0482600732600733,0.00746336996336996,0.102564102564103,0.000366300366300366,0.108012820512821,0.132371794871795,0.189514652014652,0.14514652014652,0.0507783882783883,0.0442307692307692,0.0766483516483517,0.079029304029304,0.0380952380952381
"GTEX-13FLV-1326-SM-5L3EJ",0.0102564102564103,-0.080540293040293,-0.0446886446886447,0.054532967032967,-0.0247710622710623,0.0684981684981685,0.14459706959707,0.141895604395604,0.137774725274725,0.00586080586080586,0.0104395604395604,0.0635531135531135,0.0572344322344322,0.000412087912087912
"GTEX-13FLV-1426-SM-5J1N4",0.038507326007326,-0.161675824175824,0.0267399267399267,0.0467490842490842,0.0228021978021978,0.0552197802197802,0.073489010989011,0.185210622710623,0.221108058608059,0.0135989010989011,0.146794871794872,0.0284340659340659,0.105860805860806,0.0059981684981685
"GTEX-13FLV-2326-SM-5K7UK",0.110805860805861,0.100549450549451,-0.00164835164835165,0.0186813186813187,-0.121794871794872,0.0421245421245421,0.0263278388278388,0.143406593406593,0.0657967032967033,0.00641025641025641,-0.0289835164835165,-0.0363553113553114,0.0107142857142857,0.00851648351648352
"GTEX-13FLW-0011-R1b-SM-5LZX2",0.326327838827839,0.171245421245421,0.173580586080586,0.156272893772894,0.397115384615385,0.266254578754579,0.095054945054945,-0.0104395604395604,0.0901556776556777,0.153479853479853,0.146153846153846,0.226327838827839,0.144871794871795,0.198672161172161
"GTEX-13FLW-0011-R5a-SM-5LZX6",0.316529304029304,0.292445054945055,0.251831501831502,0.250686813186813,0.417673992673993,0.244642857142857,0.112820512820513,0.0529761904761905,0.0656135531135531,0.243727106227106,0.103479853479853,0.161446886446886,0.16547619047619,0.287087912087912
"GTEX-13FLW-0011-R6b-SM-5L3EN",0.361950549450549,0.319413919413919,0.21996336996337,0.261584249084249,0.396794871794872,0.30521978021978,0.125778388278388,0.0450549450549451,0.089514652014652,0.28768315018315,0.152289377289377,0.193956043956044,0.186675824175824,0.352472527472527
"GTEX-13FLW-0011-R7b-SM-5L3EZ",0.346840659340659,0.33974358974359,0.308882783882784,0.235393772893773,0.348076923076923,0.236446886446886,0.116437728937729,0.0335622710622711,0.0494505494505494,0.233653846153846,0.145421245421245,0.254624542124542,0.171657509157509,0.269505494505494
"GTEX-13FLW-0011-R8b-SM-5J1MZ",0.31456043956044,0.24532967032967,0.319322344322344,0.171199633699634,0.316208791208791,0.255494505494505,0.0603479853479853,0.0504120879120879,0.110164835164835,0.173717948717949,0.171382783882784,0.294871794871795,0.185393772893773,0.188324175824176
"GTEX-13FLW-1426-SM-5K7YE",0.369642857142857,0.279395604395604,0.147161172161172,0.232600732600733,0.431272893772894,0.352014652014652,0.115064102564103,0.0968864468864469,0.148809523809524,0.256456043956044,0.157188644688645,0.111034798534799,0.191849816849817,0.350091575091575
"GTEX-13FLW-2126-SM-5N9FD",0.0752747252747253,0.0754120879120879,0.0536630036630037,0.0261904761904762,-0.0261446886446886,0.00453296703296703,-0.105448717948718,-0.0345695970695971,-0.102838827838828,0.0628205128205128,-0.00595238095238095,0.0172161172161172,-0.0478479853479854,0.00334249084249084
"GTEX-13FTW-0005-SM-5LZVZ",-0.00847069597069597,0.0223443223443223,0.0693223443223443,-0.141987179487179,-0.0188644688644689,-0.159065934065934,-0.0157967032967033,-0.0466575091575092,-0.0206501831501831,-0.0353937728937729,0.0251373626373626,-0.0281135531135531,-0.0308608058608059,-0.161630036630037
"GTEX-13FTW-0126-SM-5IJED",0.0450091575091575,-0.0450091575091575,0.0294413919413919,0.042032967032967,0.0978937728937729,0.0298992673992674,0.102106227106227,-0.00173992673992674,0.243727106227106,0.00769230769230769,0.287225274725275,0.140247252747253,0.129258241758242,0.0491758241758242
"GTEX-13FTW-0326-SM-5K7UW",-0.238049450549451,-0.155769230769231,-0.343086080586081,-0.208516483516484,-0.16492673992674,-0.13040293040293,-0.186172161172161,-0.166300366300366,-0.24496336996337,-0.172619047619048,-0.227564102564103,-0.304487179487179,-0.19981684981685,-0.145787545787546
"GTEX-13FTW-0426-SM-5K7X2",0.00865384615384615,-0.124542124542125,0.122435897435897,0.00613553113553114,0.0355769230769231,-0.0470695970695971,0.185851648351648,0.124267399267399,0.196199633699634,-0.0223443223443223,0.243498168498168,0.161446886446886,0.138369963369963,-0.0513736263736264
"GTEX-13FTW-0526-SM-5IFIP",-0.265705128205128,-0.286858974358974,-0.179487179487179,-0.374313186813187,-0.263507326007326,-0.256547619047619,-0.300549450549451,-0.244734432234432,-0.135760073260073,-0.282738095238095,-0.201831501831502,-0.148717948717949,-0.15709706959707,-0.34720695970696
"GTEX-13FTW-0626-SM-5IFEX",-0.0904304029304029,-0.118543956043956,-0.0179487179487179,-0.070970695970696,-0.115521978021978,-0.158928571428571,-0.00183150183150183,-0.112637362637363,-0.06753663003663,-0.1,0.0345238095238095,-0.070558608058608,-0.0609432234432234,-0.0914835164835165
"GTEX-13FTW-0826-SM-5K7XR",0.00375457875457875,-0.203891941391941,0.136080586080586,-0.0561813186813187,0.0146978021978022,-0.00325091575091575,0.0309065934065934,0.13470695970696,0.162820512820513,-0.0321886446886447,0.128891941391941,0.125869963369963,0.138644688644689,-0.118543956043956
"GTEX-13FTW-0926-SM-5J2NJ",-0.0287545787545788,-0.197847985347985,0.0343864468864469,0.0448717948717949,0.0421245421245421,0.0123626373626374,0.0630494505494505,0.126282051282051,0.267490842490842,-0.0403846153846154,0.18452380952381,0.0646062271062271,0.0929487179487179,-0.0288461538461538
"GTEX-13FTW-1026-SM-5L3E3",-0.00966117216117216,-0.183241758241758,0.00737179487179487,-0.104487179487179,-0.0456501831501831,-0.040521978021978,-0.00879120879120879,-0.0484432234432234,0.0640567765567766,-0.120879120879121,0.0379578754578755,0.072985347985348,0.0358516483516483,-0.168910256410256
"GTEX-13FTW-1126-SM-5J2NV",-0.0917124542124542,-0.158836996336996,-0.00256410256410256,-0.100045787545788,0.00238095238095238,-0.0830128205128205,0.0255952380952381,0.0302655677655678,0.0744047619047619,-0.0407051282051282,0.0293498168498168,0.0181318681318681,0.0473443223443223,-0.0706501831501831
"GTEX-13FTW-1226-SM-5LZZ1",-0.251236263736264,-0.091025641025641,-0.23282967032967,-0.159386446886447,-0.255082417582418,-0.201007326007326,-0.205769230769231,-0.107051282051282,-0.264194139194139,-0.110851648351648,-0.24793956043956,-0.333195970695971,-0.262774725274725,-0.0581501831501831
"GTEX-13FTW-1326-SM-5LZZD",0.0654761904761905,0.0406593406593407,0.016025641025641,0.0149267399267399,-0.0309523809523809,-0.0322344322344322,-0.0903388278388278,-0.0303113553113553,-0.071474358974359,0.0475274725274725,-0.0117673992673993,0.020970695970696,-0.0482600732600733,-0.0217490842490842
"GTEX-13FTW-1526-SM-5LZXC",0.180448717948718,0.138278388278388,0.00764652014652015,0.180265567765568,0.130494505494506,0.176877289377289,0.317673992673993,0.145650183150183,0.166712454212454,0.161950549450549,0.0691849816849817,0.0771062271062271,0.129990842490842,0.168498168498168
"GTEX-13FTW-1626-SM-5KM4N",-0.284203296703297,-0.248992673992674,-0.321749084249084,-0.290201465201465,-0.199862637362637,-0.244826007326007,-0.20503663003663,-0.278250915750916,-0.200228937728938,-0.286584249084249,-0.281227106227106,-0.197619047619048,-0.232509157509158,-0.18209706959707
"GTEX-13FTW-1726-SM-5KM2B",-0.424175824175824,-0.350961538461538,-0.41043956043956,-0.475320512820513,-0.41268315018315,-0.414239926739927,-0.386904761904762,-0.547664835164835,-0.474130036630037,-0.478388278388278,-0.433516483516483,-0.426831501831502,-0.468635531135531,-0.4125
"GTEX-13FTW-1926-SM-5K7Y4",0.145054945054945,0.108012820512821,0.0332875457875458,0.16547619047619,0.0956043956043956,0.169368131868132,0.289835164835165,0.136813186813187,0.18768315018315,0.108745421245421,0.0819139194139194,0.125045787545788,0.134935897435897,0.130494505494506
"GTEX-13FTW-2026-SM-5IJE2",-0.132188644688645,-0.0992673992673993,-0.108928571428571,-0.105631868131868,-0.122298534798535,-0.103708791208791,-0.0844322344322344,-0.0476190476190476,-0.0367673992673993,-0.100228937728938,-0.026510989010989,-0.141529304029304,-0.0737179487179487,-0.0927655677655678
"GTEX-13FTW-2226-SM-5J1OH",0.0279304029304029,-0.17032967032967,-0.0620421245421245,0.00888278388278388,-0.0208791208791209,0.0715201465201465,0.0720695970695971,0.109386446886447,0.219688644688645,-0.0106684981684982,0.118269230769231,0.0423534798534798,0.0858058608058608,-0.00695970695970696
"GTEX-13FTW-2326-SM-5K7YS",-0.0212454212454212,-0.0688186813186813,-0.111721611721612,-0.117032967032967,-0.0822802197802198,-0.0573260073260073,0.0224358974358974,-0.179578754578755,-0.03003663003663,-0.0357600732600733,-0.0081043956043956,0.0447802197802198,-0.0225274725274725,-0.0803571428571428
"GTEX-13FTW-2626-SM-5K7WL",-0.335760073260073,-0.271428571428571,-0.411996336996337,-0.318040293040293,-0.223580586080586,-0.29271978021978,-0.259752747252747,-0.302335164835165,-0.34720695970696,-0.296016483516484,-0.371932234432234,-0.412637362637363,-0.326556776556777,-0.290750915750916
"GTEX-13FTX-0005-SM-5N9F6",-0.188965201465201,-0.115842490842491,-0.0316849816849817,-0.241666666666667,-0.161721611721612,-0.248122710622711,-0.152335164835165,-0.205311355311355,-0.162820512820513,-0.226236263736264,-0.12032967032967,-0.0638736263736264,-0.182921245421245,-0.348443223443223
"GTEX-13FTX-0226-SM-5K7TX",0.115613553113553,-0.0419413919413919,0.0466117216117216,0.13956043956044,0.0828296703296703,0.0646062271062271,0.188461538461538,0.151785714285714,0.220558608058608,0.0757326007326007,0.170833333333333,0.0459249084249084,0.101373626373626,0.0894230769230769
"GTEX-13FTX-0326-SM-5J2NG",-0.240155677655678,-0.185805860805861,-0.145054945054945,-0.168635531135531,-0.14514652014652,-0.299954212454212,-0.20467032967033,-0.174084249084249,-0.229120879120879,-0.133104395604396,-0.201602564102564,-0.371108058608059,-0.225228937728938,-0.184935897435897
"GTEX-13FTX-0526-SM-5IFGS",-0.279807692307692,-0.223672161172161,-0.303250915750916,-0.29532967032967,-0.244093406593407,-0.264239926739927,-0.206364468864469,-0.318818681318681,-0.237042124542125,-0.297802197802198,-0.309111721611722,-0.170833333333333,-0.244047619047619,-0.178388278388278
"GTEX-13FTX-0726-SM-5N9BI",-0.428434065934066,-0.300732600732601,-0.470558608058608,-0.434386446886447,-0.430815018315018,-0.38282967032967,-0.401098901098901,-0.642673992673993,-0.516254578754579,-0.477380952380952,-0.483012820512821,-0.425503663003663,-0.527701465201465,-0.398580586080586
"GTEX-13FTX-0926-SM-5IFF7",-0.0963369963369963,0.0403388278388278,-0.071474358974359,-0.00924908424908425,-0.188369963369963,-0.0116758241758242,-0.0206501831501831,0.0433150183150183,-0.0381868131868132,-0.0500915750915751,-0.0641025641025641,0.0360805860805861,-0.0353937728937729,0.0374542124542125
"GTEX-13FTX-1026-SM-5J2O5",0.0419413919413919,0.111080586080586,-0.108287545787546,0.176053113553114,-0.0295787545787546,0.0639194139194139,0.132509157509158,0.081043956043956,0.00444139194139194,0.0390567765567766,-0.019047619047619,-0.00554029304029304,-0.0461996336996337,0.10467032967033
"GTEX-13FTX-1126-SM-5N9EN",-0.0475732600732601,-0.12220695970696,-0.0529761904761905,-0.0705128205128205,-0.0947344322344322,-0.0756410256410256,0.0315934065934066,-0.108791208791209,0.00874542124542124,-0.193635531135531,0.0561355311355311,0.0662087912087912,-0.0335622710622711,-0.173443223443223
"GTEX-13FTX-1226-SM-5IFGN",-0.301465201465201,-0.248397435897436,-0.221565934065934,-0.350595238095238,-0.308699633699634,-0.275915750915751,-0.332234432234432,-0.280082417582418,-0.249221611721612,-0.289789377289377,-0.276968864468864,-0.220192307692308,-0.226190476190476,-0.323489010989011
"GTEX-13FTX-1526-SM-5K7VJ",-0.296840659340659,-0.224358974358974,-0.383699633699634,-0.270009157509157,-0.186355311355311,-0.179532967032967,-0.189606227106227,-0.181547619047619,-0.203937728937729,-0.206135531135531,-0.253434065934066,-0.290384615384615,-0.190155677655678,-0.188598901098901
"GTEX-13FTX-2026-SM-5L3D6",-0.0153846153846154,-0.059981684981685,-0.129212454212454,-0.106089743589744,-0.0979395604395604,-0.0114468864468864,0.0302197802197802,-0.162042124542125,-0.00256410256410256,-0.000686813186813187,0.0474358974358974,0.0468406593406593,-0.00105311355311355,-0.0547161172161172
"GTEX-13FTX-2226-SM-5J1OP",-0.0117216117216117,-0.145238095238095,-0.131364468864469,-0.0640567765567766,-0.12014652014652,-0.00279304029304029,0.0255952380952381,-0.0856227106227106,0.0832875457875458,-0.103296703296703,0.0333791208791209,0.104807692307692,-0.0244047619047619,-0.0836996336996337
"GTEX-13FTY-0011-R1a-SM-5LZXE",0.066529304029304,0.00677655677655678,0.102335164835165,0.0157509157509158,0.156639194139194,0.0100274725274725,0.0128205128205128,-0.0573717948717949,-0.0312271062271062,-0.0513278388278388,-0.0773351648351648,0.0855311355311355,-0.0065018315018315,-0.095054945054945
"GTEX-13FTY-0011-R9b-SM-5KM2U",0.300507102894034,0.217401755986725,0.306367975843971,0.139562037120374,0.239128195164421,0.138051030812969,0.0992914296245183,0.00286175437008642,0.120514200033079,0.126283496843173,0.198949163808408,0.35831454116978,0.149269107943707,0.0860128893473173
"GTEX-13FTY-0126-SM-5J2NZ",-0.206135531135531,-0.253021978021978,-0.134615384615385,-0.181181318681319,-0.198717948717949,-0.273351648351648,-0.189056776556777,-0.00206043956043956,-0.126419413919414,-0.161446886446886,-0.191437728937729,-0.291025641025641,-0.168864468864469,-0.24720695970696
"GTEX-13FTY-0226-SM-5IJBW",-0.0731684981684982,-0.19478021978022,-0.142399267399267,-0.0885989010989011,-0.0894230769230769,-0.11510989010989,-0.0283424908424908,-0.116666666666667,-0.00741758241758242,-0.0848443223443223,-0.0271520146520147,0.0123626373626374,-0.065521978021978,-0.158653846153846
"GTEX-13FTY-0326-SM-5L3DN",0.233699633699634,0.236309523809524,0.111767399267399,0.10224358974359,-0.0692307692307692,0.117445054945055,0.095467032967033,0.214514652014652,0.125,0.139010989010989,0.0183608058608059,0.0687271062271062,0.0909798534798535,0.133333333333333
"GTEX-13FTY-0426-SM-5IJC2",-0.0507326007326007,-0.279945054945055,-0.161675824175824,-0.0857142857142857,-0.106730769230769,-0.0522893772893773,-0.0524725274725275,-0.0356227106227106,0.128250915750916,-0.144093406593407,0.016529304029304,0.0438644688644689,-0.0457875457875458,-0.163736263736264
"GTEX-13FTY-0526-SM-5L3EV",-0.310302197802198,-0.0870421245421245,-0.313782051282051,-0.172664835164835,-0.301373626373626,-0.155998168498168,-0.222710622710623,-0.131684981684982,-0.261401098901099,-0.132509157509158,-0.298580586080586,-0.331822344322344,-0.231547619047619,-0.118406593406593
