CBX5	CCNI	DDB1	DYNC1H1	GNAS	GOLGA2	GPR107	MAGED1	MPHOSPH8	PDHA1	PTPN11	SF3B1	SF3B2	SPTAN1	TPR	UBE2G1	USP47	WNK1	YWHAB	YY1AP1	ZNF24	group
TCGA.HT.7604.01	0.970162796764374	0.414502949048411	0.389777220119317	0.491916768758795	0.308418443388981	-0.598118922481014	0.228275849644564	-0.298115291377026	-0.0772903449562969	0.335885499378208	-2.24766027192534	0.857665623200623	0.633344520018551	-0.682653649804364	0.504463907428356	0.551063452343736	1.09876413402852	2.71338477243685	-0.462989751075795	-0.147488795536913	0.559572746274248	HIGH
TCGA.CS.6669.01	-1.11743986776978	-0.252304018524321	-0.133032546262482	1.94123875220364	0.564350133649332	1.57445594064286	0.13775742073731	0.0352322844212571	1.95230378593948	1.91112534989642	-0.609113569258249	-2.78577940343094	-2.12369003320206	1.74148923058194	-2.24250878779209	-1.71899618614573	-1.86403741997522	-0.594563233001389	3.72334090006245	-0.858417404023202	-2.6598175862979	LOW
TCGA.FG.A4MU.01	-0.422565100261866	-0.315334216325601	-1.74834773354776	-1.28094701800788	0.508862422651709	1.18482724662004	0.229353449988701	-0.794248854152795	-0.801043481666909	-0.987763248129112	-0.855043280190407	0.477346240895352	-0.68493133174467	-1.15976973137759	-0.0787348410580244	0.354332236682628	-1.36595123188222	-1.30690702794481	-0.116480016489007	-0.026298570943186	-0.761136762409888	LOW
TCGA.HT.7875.01	0.672784805262473	-1.03834311027114	-0.243182269769212	0.972429535199872	-0.534220516644678	-0.0330915004901494	0.914707268857906	0.0555491795602014	0.201260096731785	-0.0963619928780081	0.132368201840499	0.431546700637014	0.592304133261414	-0.0769959931638702	1.00756799750643	-0.26701051944701	0.488325376156703	0.0540965924652084	-0.114836492056183	-0.11465799890784	1.2191551558744	HIGH
TCGA.DU.7008.01	-0.151763262083709	-0.48210161467483	-0.0864677943427274	0.467527891844396	0.653388553622259	0.211742746429593	0.135961420163758	1.33526274744796	-1.77510091543265	0.809016545873693	-0.307794283791827	-0.410798443794401	0.656796169594056	0.446999956963301	-0.15060685392632	0.387667248225204	-0.0764988506605021	-0.569234381504924	-0.28658479528616	0.808657491475152	-0.120605523110445	LOW
TCGA.HT.7688.01	-0.598746668416691	-0.0960416531419754	-0.0148544172523477	0.800929028386938	0.270136224173573	0.982773177253476	-0.478989176222032	-1.26153744234858	1.81867779402203	0.885891605127023	-1.03179756692643	-0.401638535742728	-0.901565944698421	1.1653205235157	0.00836429318067001	-0.929885421105103	0.0416703371722539	-0.496383780057953	1.9751787450167	1.14993564902672	-0.844035098042693	HIGH
TCGA.CS.4942.01	0.575415277998752	0.549755248496998	-0.199507743830682	-1.48539845426898	-2.2904710903136	-1.87198097869921	-0.602194815568016	0.243166927263075	-0.26501856774764	-1.04821499926923	0.523295510109028	-1.24801403971687	-0.811277093832719	-0.4527910685076	-1.39100816075924	1.11885159976563	-0.675610510216748	0.317034193714219	-0.05156080139251	-1.10160849016447	0.307273463913538	HIGH
TCGA.DU.5849.01	0.254439495183525	0.697613587505841	-0.179597298182236	0.72516783626988	-0.703264473404872	0.210755511562984	0.0228133840296863	-0.452373198913474	1.02822030037051	0.130069999831797	-0.752880287160531	-1.0274434538327	-0.0452875895727017	0.594444704834583	-0.427435920440225	-1.01349618776107	0.357910676631429	0.0818377155327642	0.435196351461815	0.132586272002443	-0.750323936022999	HIGH
TCGA.HT.7468.01	0.773590904076678	0.282927411138238	-0.012927599931529	1.21917232185509	0.579404938958767	0.160735611654648	1.02570010430371	0.780185106182649	0.432009370579478	-0.688649381216161	0.757654954360691	0.897236425983829	0.455111983244692	0.115564327132982	1.60751657950025	1.90522998681097	1.06906876817418	0.929268718457329	0.273309194828781	0.400907103711636	1.98660838109612	HIGH
TCGA.FG.6692.01	-0.443184529564772	-2.32127026135141	-2.34341314946021	-1.29910894762498	0.279599244653781	-0.337488917695483	-0.348240334467108	0.552686045799623	-1.78813759757093	0.127973407306705	0.333001549597963	-0.310039455226044	-0.47533221366357	-1.09877549379665	-0.679597050334073	0.337391493111812	-1.80587123943578	-0.967500417892189	-0.284941270853336	-0.222067395286899	-1.39188496831167	HIGH
TCGA.DU.7018.01	0.691800501175153	-0.337132159731878	1.53173761892378	0.900819641281004	-0.932097514108246	0.81790495452929	-0.0134658275561559	-0.530630869078307	0.241891089396117	1.80070481024164	0.451904502931526	0.00103102220860716	2.07679355139104	0.19369744138956	0.563849680772925	-0.914037628732401	1.4508225951883	0.229951189997801	-0.357256345897532	2.10770320994639	1.10047151386594	HIGH
TCGA.HT.7690.01	-2.11244188401998	-0.140950669075387	-0.0842198408017732	-0.222106521330752	0.831035256273568	0.593473561519525	-0.271371509918886	0.214823604414913	-0.060125380140886	0.201004713597365	-0.91387931714014	-0.149924262482885	-0.307652919198691	-0.823797340074311	-0.415558765771307	0.0269933528465265	-0.357839481796012	-2.35069693675625	0.44040084549909	-0.239090771316784	-0.639621189681055	HIGH
TCGA.FG.6689.01	-1.11514882006946	0.66636111442937	0.111030981041061	0.465192786607912	2.25995134878598	0.104792302546643	-0.726837255372842	-0.479211566566157	0.423970083260871	0.420098632469351	-0.0259228933841036	-0.597660568048427	-0.223226980726862	0.137744049889689	-0.246537718559854	-0.164819582423045	-0.533868712375897	0.222714375284525	0.463958029036214	-0.288539625498841	-0.408947560094116	LOW
TCGA.HT.A5RA.01	0.340811993485697	-0.34527356028121	-1.17833094280594	-1.74303839869447	-0.323453242312619	0.223260486540068	0.799044831920861	2.18531160702687	-1.08198398174701	0.0703171128667062	-0.316656615717312	-0.867328261089543	-0.781962531863335	-1.27243264128949	-0.883945019124862	0.712273754066019	-0.20538286122421	-1.42245483620011	-0.777450759222542	-1.11782122924055	-0.965550670771526	LOW
TCGA.DU.7301.01	1.00246656933893	0.0962004501519356	1.24753206410321	1.54582759882556	-0.0898886913691408	-1.59160627658144	-0.197017086173642	0.477187460159834	-2.14773274655204	-0.217614927245762	0.923331326189859	0.528275329662633	-0.268371406159718	0.744913960354505	0.385692360739224	0.625384133815698	0.604351599443274	1.36010042105433	0.14018371577014	-1.16443285408429	1.05593296708185	HIGH
TCGA.DU.6404.01	-0.533680913727524	-0.154344586108161	0.173652543967624	0.256849508286	-1.29470325341829	-1.10193778274194	0.000183776802874539	1.22389606298262	0.382035422382709	3.03385064708254	-1.3272086311092	0.125972168033364	0.000443127099540898	-0.159917911197462	-0.128984341580352	-2.50701399998826	0.296376980376548	-0.166143801975478	-1.15327001286134	-0.973122532986496	-1.03943831774859	LOW
TCGA.DU.A5TU.01	-2.45266246751792	-2.3551489926696	-0.873251533676509	-1.91946857211775	0.452514437064978	-0.82057584575756	-2.99518597977486	0.917888506568846	-2.18184539814723	-0.815143796896636	-3.83894120432319	-0.505695091209684	0.124736869849728	-1.68477385072097	-1.94527537864185	-1.31842957203577	-1.99812577300825	0.138767324610532	-0.559135930395923	0.365239077744248	-1.70597183002602	LOW
TCGA.HT.7616.01	-0.156574462254388	-0.761010239945503	-0.908255381671363	-1.41067508670147	-1.97044894316453	1.22464571957338	1.17045775053237	-2.07170498924733	0.753580863323914	-0.0827341414649187	0.0572845563607123	1.94952666295948	-0.518424619758569	-1.95723158140278	0.309556753887215	0.822115349476806	1.92349934651934	0.148416410894898	-0.541878923851286	0.650177967006425	-0.499826791393433	HIGH
TCGA.HT.8105.01	-0.100214688826447	2.29726748253755	-0.873251533676509	-0.364288484618933	-0.0223571361239772	1.1818655420202	0.843585646145064	-0.440333557349655	1.03234858304763	-0.158211472368191	-1.06478513576017	0.97967559844884	-0.0329754735455576	0.453048972260583	0.720079946033243	-1.99660579046751	0.36219660572381	-0.296406466814438	0.338502330664081	1.8211430467766	0.665641424164674	LOW
TCGA.HT.7686.01	-0.716735624983318	-0.587677195991975	1.18073573031487	-0.176961153425385	-0.286461434980873	-0.41745494189104	0.526771144969674	-0.915397747388737	-0.60093041084419	-2.19784656719402	-0.277760825599913	-0.199754162283962	-0.702520068926301	-0.9462898998443	-0.752382690484596	0.723749741646252	-0.112929247945733	-0.303402054370605	0.468066840118271	-0.698721924123771	-0.272499989021489	LOW
TCGA.DU.7010.01	1.40592006936578	-1.09296928169892	-1.22810705692705	-0.372072168740549	-1.13168121878187	1.77815540145378	2.34647892609725	0.24040784273803	-0.959656447682745	1.44463351306372	0.307891609142425	1.47357784059479	-1.14194535284738	0.760288540901767	2.44226737302567	0.372912407050626	-1.99506439508512	0.167714583463635	0.13662274616569	1.54714775639078	1.93280169740898	HIGH
TCGA.DU.6401.01	-9.59043223374516e-05	2.55280240945692	1.66083437941855	0.81649639663017	1.45258364690584	0.238069009539247	0.357587890940645	-2.06593599433134	0.415278961835343	-1.0429735179565	1.10451677888863	0.583234777972638	1.18768288685961	0.837917570550234	0.853164986810552	-0.40253646801354	0.291478775699538	0.919137177858741	-2.21991736976327	1.1657430696259	0.519668267941688	LOW
TCGA.DU.6397.01	0.510578628079617	0.288705179270023	0.434736290938388	0.187574719603621	-0.828434426120437	-1.60871834760271	-0.518501188840275	0.819313941265068	0.225595236723257	0.440016261457717	0.659676951406741	-0.825559080373936	0.564748445010189	-0.801113532709497	0.309252211459808	-0.192689837975037	1.33051044280935	0.427757458827334	-0.698287665708248	0.509127137044498	1.07936075758678	HIGH
TCGA.DU.5853.01	0.308966430451211	0.454947325970905	-0.281397479965426	1.01186686808272	0.0296894765172044	-0.47866350362098	-0.0655498441892978	0.212064519889869	-1.04613310586672	-0.983919495166448	1.01810904261517	0.990667488110842	-0.365695751898072	0.931677307658127	1.08522631649547	1.35602200975707	-0.0204756346672509	0.89308464489095	-0.588719370186731	-0.380141601278718	0.74030141588366	HIGH
TCGA.CS.6670.01	0.23473648496075	0.299735463885245	-0.414990147542098	0.66860639831947	0.951903836043584	-0.151559684483574	-0.262032306936394	1.26277407219912	0.285781252595018	-0.691794270003796	0.242162647361759	-1.24874683236101	0.241701972107575	0.729539379807243	0.171903576698786	0.116615351092134	0.0404457860030053	0.0362457828391275	0.151140545322291	0.948087047529475	0.50061709764098	HIGH
TCGA.HT.A5R7.01	-1.93419837293486	-0.209758635008452	-1.53479214715716	0.591807381652861	0.253791006980475	0.814614171640586	-0.816637284050675	-0.191514298364031	0.0791498407031551	0.335536067290694	-0.544369311024861	-1.15604856287812	-1.88653522686974	0.617884639111555	-1.98029775779378	-0.875237861199243	-1.55453211194694	-0.863531513178128	1.45144229242386	-0.634681604773237	-1.31104621865732	HIGH
TCGA.DU.8158.01	0.924800052297982	-0.658848794342592	0.194205262056347	-1.75860576693769	-2.29477246325916	2.52483403890123	2.36228373114455	1.29513060890189	-1.35749253093616	-0.164151817855947	0.331032142503411	-0.242256135643701	-0.837073908365775	2.18861227797279	-0.615338598150976	0.0963957539269635	-0.492540110413667	0.112473564485632	-0.24850981259243	-1.3204804676916	-1.9230007025057	HIGH
TCGA.DU.5871.01	0.373803080370346	1.53328896002117	1.60945258419675	0.775761783060379	0.846090061582996	-0.375991077493344	-0.0439978373066175	-0.95051336861655	0.673405268173442	0.629757884978432	0.655491961330815	-0.0616227488648073	1.26859107789511	0.293002109186629	-0.0574168711394631	-0.191050411177865	0.221067083467584	0.674050386235811	-0.631451005440124	0.873508447779489	0.697307558583416	HIGH
TCGA.DU.7014.01	0.628796689416276	1.73419771551276	0.491898538122636	-0.848693093120817	0.880070907852862	-0.860723396999776	-1.99840566145093	-2.44769296225081	0.800512919021749	-0.61247318613786	0.439103356816938	0.102156407099023	0.809231891834859	-0.462620718365685	0.522431910645431	-0.450626320730702	0.529347840326621	-1.07967104594796	-0.144693852585799	1.64401887237038	0.175202513045126	HIGH
TCGA.DU.A5TW.01	-1.03335841716793	-0.560364110278089	-0.819942921133898	-1.24747717628493	-1.39191428198777	-0.65274591843354	-1.30299423936981	-0.322194574504665	-0.0625154385329038	0.662953933292373	-0.475440062715547	0.787317529363806	2.41010012098294	-0.851017908912085	-0.611684089022083	-0.387235151239906	-0.888070138081864	-1.22609593031324	-1.34720589593442	-0.203422745349403	-0.137082210938086	HIGH
