original_firstorder_10Percentile	original_firstorder_90Percentile	original_firstorder_Energy	original_firstorder_Entropy	original_firstorder_InterquartileRange	original_firstorder_Kurtosis	original_firstorder_Maximum	original_firstorder_MeanAbsoluteDeviation	original_firstorder_Mean	original_firstorder_Median	original_firstorder_Minimum	original_firstorder_Range	original_firstorder_RobustMeanAbsoluteDeviation	original_firstorder_RootMeanSquared	original_firstorder_Skewness	original_firstorder_TotalEnergy	original_firstorder_Uniformity	original_firstorder_Variance	original_glcm_Autocorrelation	original_glcm_JointAverage	original_glcm_ClusterProminence	original_glcm_ClusterShade	original_glcm_ClusterTendency	original_glcm_Contrast	original_glcm_Correlation	original_glcm_DifferenceAverage	original_glcm_DifferenceEntropy	original_glcm_DifferenceVariance	original_glcm_JointEnergy	original_glcm_JointEntropy	original_glcm_Imc1	original_glcm_Imc2	original_glcm_Idm	original_glcm_Idmn	original_glcm_Id	original_glcm_Idn	original_glcm_InverseVariance	original_glcm_MaximumProbability	original_glcm_SumEntropy	original_glcm_SumSquares	original_glrlm_GrayLevelNonUniformity	original_glrlm_GrayLevelNonUniformityNormalized	original_glrlm_GrayLevelVariance	original_glrlm_HighGrayLevelRunEmphasis	original_glrlm_LongRunEmphasis	original_glrlm_LongRunHighGrayLevelEmphasis	original_glrlm_LongRunLowGrayLevelEmphasis	original_glrlm_LowGrayLevelRunEmphasis	original_glrlm_RunEntropy	original_glrlm_RunLengthNonUniformity	original_glrlm_RunLengthNonUniformityNormalized	original_glrlm_RunPercentage	original_glrlm_RunVariance	original_glrlm_ShortRunEmphasis	original_glrlm_ShortRunHighGrayLevelEmphasis	original_glrlm_ShortRunLowGrayLevelEmphasis	original_glszm_GrayLevelNonUniformity	original_glszm_GrayLevelNonUniformityNormalized	original_glszm_GrayLevelVariance	original_glszm_HighGrayLevelZoneEmphasis	original_glszm_LargeAreaEmphasis	original_glszm_LargeAreaHighGrayLevelEmphasis	original_glszm_LargeAreaLowGrayLevelEmphasis	original_glszm_LowGrayLevelZoneEmphasis	original_glszm_SizeZoneNonUniformity	original_glszm_SizeZoneNonUniformityNormalized	original_glszm_SmallAreaEmphasis	original_glszm_SmallAreaHighGrayLevelEmphasis	original_glszm_SmallAreaLowGrayLevelEmphasis	original_glszm_ZoneEntropy	original_glszm_ZonePercentage	original_glszm_ZoneVariance	original_gldm_DependenceEntropy	original_gldm_DependenceNonUniformity	original_gldm_DependenceNonUniformityNormalized	original_gldm_DependenceVariance	original_gldm_GrayLevelNonUniformity	original_gldm_GrayLevelVariance	original_gldm_HighGrayLevelEmphasis	original_gldm_LargeDependenceEmphasis	original_gldm_LargeDependenceHighGrayLevelEmphasis	original_gldm_LargeDependenceLowGrayLevelEmphasis	original_gldm_LowGrayLevelEmphasis	original_gldm_SmallDependenceEmphasis	original_gldm_SmallDependenceHighGrayLevelEmphasis	original_gldm_SmallDependenceLowGrayLevelEmphasis	CBX5	CCNI	DDB1	DYNC1H1	GNAS	GOLGA2	GPR107	MAGED1	MPHOSPH8	PDHA1	PTPN11	SF3B1	SF3B2	SPTAN1	TPR	UBE2G1	USP47	WNK1	YWHAB	YY1AP1	ZNF24	group
02-0047_X000059.jpg	-0.154235145750447	-0.15422680932492	6.44278559587081	-0.154246494227565	-0.154242471700153	-0.15424630051935	-0.154221630636335	-0.154244119293611	-0.15423075199948	-0.154230345990295	-0.154245250508662	-0.154223146350067	-0.154244933408719	-0.154230400227585	-0.154246849308769	6.44278559587081	-0.15424673244724	-0.154156588644429	-0.154242693752215	-0.154246060872378	-0.15423706647552	-0.154247580223823	-0.154246184920916	-0.15424671951315	-0.154246658695136	-0.154246721774089	-0.154246643070654	-0.154246735579715	-0.154246748779056	-0.154246335810218	-0.154246819663935	-0.154246650851318	-0.154246661903397	-0.154246640632881	-0.154246661764456	-0.154246644826356	-0.154246723668731	-0.154246732156728	-0.154246386397164	-0.154246609219714	-0.154212094763376	-0.154246735276572	-0.154246583149438	-0.154242690708156	-0.154244991056364	-0.154189138318949	-0.154246701135121	-0.154246760879504	-0.154246159835854	-0.154213679606285	-0.154246737575405	-0.154246720700459	-0.154246038124041	-0.154246710772534	-0.154245012566868	-0.154246763734098	-0.154244283003325	-0.154246740619463	-0.154246443236429	-0.154242686552575	-0.152310177588955	-0.0876244702126207	-0.154188275915728	-0.154246759136433	-0.154245882056051	-0.15424675710285	-0.154246740682618	-0.154245954759786	-0.154246765072978	-0.154246021956428	-0.154246762281539	-0.152440102523871	-0.154246138919005	-0.15418905569992	-0.154246747667532	-0.154246311685108	-0.154141710474219	-0.154246610886999	-0.15424266236431	-0.154241586965417	-0.154077921586011	-0.154246574850905	-0.154246761258432	-0.154246760727932	-0.154246590879578	-0.154246765982406	-0.347577125173929	1.88408957877206	0.804848772916563	1.01320750403544	2.1098975181473	0.288276595170911	0.172359244207706	2.32963623913712	0.0764304288734446	2.00050404803982	0.268429634009867	1.33187297953465	0.750166474766071	0.549710256653464	0.489887082311219	0.99304570939569	0.96197982618309	0.318639715897554	1.98537597970576	0.614123927537526	0.41886948056508	HIGH
02-0048_X000019.jpg	-0.15426616087629	-0.154251921710804	6.44277022496345	-0.154277800942933	-0.154267570694655	-0.154277878313765	-0.154248397164891	-0.154273142494208	-0.154259168571949	-0.154258829820792	-0.154278144332392	-0.154248397164891	-0.154273928792205	-0.154258359463091	-0.154278165761632	6.44277022496345	-0.154278115995043	-0.154055693885964	-0.154272818983188	-0.154277305603251	-0.154254246755055	-0.154278830335911	-0.154276758607823	-0.15427810072671	-0.154278011964546	-0.154278104984362	-0.154278016363179	-0.154278111991159	-0.154278126371306	-0.154277653137576	-0.154278223183534	-0.154278008270822	-0.154278022594577	-0.154278003872189	-0.154278022340809	-0.154278007241655	-0.154278108480711	-0.154278113781628	-0.15427770153664	-0.15427778699983	-0.154260313076596	-0.154278118180262	-0.154277828067839	-0.154273181743551	-0.15427424101058	-0.154124662228575	-0.154277999064708	-0.154278138002308	-0.154277406292478	-0.154258374971093	-0.154278115966847	-0.154278103884704	-0.154276062763773	-0.154278084795763	-0.154276145632896	-0.154278141385872	-0.154276690767364	-0.154278119265822	-0.154277710150631	-0.154273837097618	-0.152627631075613	-0.084629872094896	-0.154224755652863	-0.154278134407271	-0.154277274136105	-0.154278129331925	-0.154278102869634	-0.154276909810843	-0.154278141597345	-0.154277413553043	-0.154278140892436	-0.152864223071705	-0.154277447402782	-0.154216910633982	-0.154278118560913	-0.154277534614146	-0.154210819090791	-0.154277780881218	-0.154272872880544	-0.154271199736305	-0.154009747200539	-0.154277883840253	-0.154278138679021	-0.154278138679021	-0.154277950722036	-0.154278144050429	1.11938240903126	2.41616050584493	0.916536479937108	1.27901547483313	2.37754586977249	0.272813458944097	0.24921696225193	2.6209046207513	0.410872235911251	1.37325846611619	0.527181364968843	1.73276950126937	1.19057540287475	1.0859543283402	0.687552810673013	1.35271132254895	1.10919559336119	1.21784072053995	2.264701476539	1.0560436214379	0.358491046378636	LOW
02-0048_X000062.jpg	-0.153926305042348	-0.153912919566208	6.44288713621687	-0.153934011712776	-0.153925839460569	-0.153933989027304	-0.153909194911978	-0.15392963309074	-0.153919703954051	-0.153919554106556	-0.153934336328032	-0.153909194911978	-0.153930853997478	-0.153918625992559	-0.153934409633883	6.44288713621687	-0.153934317646563	-0.153653328427807	-0.153930259752175	-0.153933683314669	-0.153864789595885	-0.153937933249901	-0.153932636256167	-0.153934287802771	-0.153934226404174	-0.153934294542067	-0.153934215334967	-0.153934303225168	-0.153934326597373	-0.153933864321225	-0.153934399367805	-0.153934222947229	-0.153934240150476	-0.153934220514565	-0.15393423978965	-0.153934224052986	-0.15393429959363	-0.153934320579728	-0.153933917653618	-0.15393389918166	-0.15391413014867	-0.153934317786238	-0.153933963245713	-0.153930261300234	-0.153932462326454	-0.153872746691113	-0.153934057945047	-0.1539343284597	-0.153933718861838	-0.153904636237829	-0.153934309731673	-0.153934295519789	-0.153933478935907	-0.153934283170232	-0.153932521606654	-0.15393433332503	-0.153932587754185	-0.15393431645933	-0.15393392270518	-0.153930150061108	-0.152791310573536	-0.112370474036763	-0.153850945067751	-0.153934329588736	-0.153933447485858	-0.153934326224908	-0.153934310744313	-0.153933395294141	-0.153934335210636	-0.153933669312297	-0.153934333034041	-0.152936779644872	-0.153933693231561	-0.153880572224569	-0.153934319043309	-0.153933852635122	-0.153876213401398	-0.153933891220212	-0.153930287256418	-0.153929385913374	-0.15376367838622	-0.153933734412269	-0.153934325095872	-0.153934330950563	-0.153934152190439	-0.153934335943927	1.11938240903126	2.41616050584493	0.916536479937108	1.27901547483313	2.37754586977249	0.272813458944097	0.24921696225193	2.6209046207513	0.410872235911251	1.37325846611619	0.527181364968843	1.73276950126937	1.19057540287475	1.0859543283402	0.687552810673013	1.35271132254895	1.10919559336119	1.21784072053995	2.264701476539	1.0560436214379	0.358491046378636	LOW
02-0048_X000094.jpg	-0.154087470363811	-0.154068826203941	6.44283868909701	-0.154107414061292	-0.154097189127998	-0.154107455098278	-0.154061289203143	-0.154102069395518	-0.154076680809986	-0.154075569836235	-0.154093222285473	-0.154075966520487	-0.154103457135873	-0.154075914792861	-0.154107981319773	6.44283868909701	-0.15410785846666	-0.153863805937946	-0.154102799393714	-0.154106929412306	-0.154081381696887	-0.154109744561441	-0.154106422053147	-0.1541078398225	-0.154107716731377	-0.15410784246045	-0.154107722542801	-0.154107856741084	-0.154107874492704	-0.154107198622074	-0.154108006608394	-0.154107708936531	-0.154107729564112	-0.154107702173064	-0.154107729405438	-0.154107707587805	-0.154107844741385	-0.154107848113201	-0.154107263083265	-0.154107515275279	-0.154093022237604	-0.154107862254995	-0.154107485761971	-0.154103328292827	-0.154103882758241	-0.15399656489144	-0.154107677003449	-0.154107885223013	-0.154106880104454	-0.154091314373058	-0.154107859319531	-0.15410783779941	-0.154106092071352	-0.15410781514874	-0.154106085783906	-0.15410789283935	-0.154106992901621	-0.154107867213548	-0.154107200605496	-0.154103373157816	-0.152263225738234	-0.0991456034238301	-0.154032604092136	-0.154107876654633	-0.154107502918564	-0.154107885441189	-0.154107870248182	-0.154107103021169	-0.154107891351785	-0.154106946092879	-0.154107895259124	-0.152677072911815	-0.154106884686157	-0.154067617546692	-0.154107868106087	-0.154107064403957	-0.154055279694562	-0.154107500201277	-0.154102879940451	-0.154098671338708	-0.15385990976472	-0.154107356661081	-0.154107886869252	-0.15410789184764	-0.154107716731377	-0.154107898928454	1.11938240903126	2.41616050584493	0.916536479937108	1.27901547483313	2.37754586977249	0.272813458944097	0.24921696225193	2.6209046207513	0.410872235911251	1.37325846611619	0.527181364968843	1.73276950126937	1.19057540287475	1.0859543283402	0.687552810673013	1.35271132254895	1.10919559336119	1.21784072053995	2.264701476539	1.0560436214379	0.358491046378636	LOW
02-0048_X000013.jpg	-0.154210127047998	-0.154197899793408	6.442790237006	-0.154220056061651	-0.154216908550545	-0.154219644342247	-0.154194098041981	-0.154216648654597	-0.154202214205878	-0.154200674044449	-0.154220299301818	-0.154194098041981	-0.154218774552895	-0.154201371337036	-0.154220505788295	6.442790237006	-0.154220272751208	-0.153916674797599	-0.154213906482117	-0.154219518380974	-0.153995628410166	-0.154236515908856	-0.154218430699891	-0.154220260996603	-0.154220200692606	-0.154220266935555	-0.15422019998363	-0.154220271641507	-0.154220283355012	-0.154219945389585	-0.154220354735463	-0.154220200815906	-0.154220212149235	-0.154220196860029	-0.154220211882085	-0.154220199213005	-0.154220270911982	-0.154220268045256	-0.154219978742247	-0.154219822572464	-0.15420753416105	-0.15422027797091	-0.154219750729637	-0.154214250663922	-0.154218373951045	-0.154100376865068	-0.154220116797199	-0.154220291883265	-0.154219762782216	-0.154208370998464	-0.154220279871785	-0.154220266935555	-0.154219510941872	-0.154220259229303	-0.154218261912403	-0.154220296476192	-0.154219449004148	-0.154220286982088	-0.154219636656544	-0.154215955502837	-0.153206192157527	-0.0885143747375995	-0.154185210810969	-0.154220292027115	-0.154219264352054	-0.154220284300312	-0.154220262763904	-0.15421897288102	-0.154220297154342	-0.154219755826039	-0.154220295551441	-0.153283447065357	-0.154219792816052	-0.154189124662688	-0.154220282820711	-0.154219895463341	-0.154170061160331	-0.154219805844757	-0.154213934553428	-0.154215583177797	-0.153921797945347	-0.15421987981451	-0.154220290896864	-0.154220294554766	-0.154220059277728	-0.154220298962742	1.11938240903126	2.41616050584493	0.916536479937108	1.27901547483313	2.37754586977249	0.272813458944097	0.24921696225193	2.6209046207513	0.410872235911251	1.37325846611619	0.527181364968843	1.73276950126937	1.19057540287475	1.0859543283402	0.687552810673013	1.35271132254895	1.10919559336119	1.21784072053995	2.264701476539	1.0560436214379	0.358491046378636	LOW
02-0048_X000063.jpg	-0.153867219175347	-0.153851449943239	6.44290298162277	-0.153891980317961	-0.153886037125661	-0.153891707426142	-0.153840937121834	-0.15388778454581	-0.153858301443308	-0.153857547379654	-0.153876049945327	-0.153857337123226	-0.153889529821342	-0.153857736042747	-0.153892540651341	6.44290298162277	-0.153892392967226	-0.153707268069466	-0.15388883992795	-0.153891613084083	-0.15386919424013	-0.15389374167811	-0.1538912644579	-0.153892380856456	-0.153892262839523	-0.153892384535944	-0.153892254176958	-0.153892401797996	-0.153892417083639	-0.153891736462555	-0.153892551858009	-0.153892252410804	-0.153892272027729	-0.153892241056957	-0.153892271796447	-0.153892247806188	-0.153892387731841	-0.153892382265174	-0.153891811692305	-0.153892136307205	-0.153873892630272	-0.153892401566714	-0.153892098839509	-0.153888558478696	-0.153888796047434	-0.153830542317363	-0.153892043941556	-0.153892427365178	-0.153891425703554	-0.153875889561723	-0.153892408063638	-0.153892379931328	-0.153890855404019	-0.153892368766711	-0.153890804942476	-0.153892442587743	-0.15389118840815	-0.153892404888766	-0.153891902039492	-0.153887711670932	-0.151692919900589	-0.11783788791293	-0.153727901310704	-0.153892428605691	-0.153892089504124	-0.153892437079025	-0.153892419774921	-0.153892042701043	-0.153892446961077	-0.153891489894842	-0.153892444837487	-0.152048210624071	-0.153891417818938	-0.153854802355831	-0.153892417230818	-0.153891711231784	-0.153826875697564	-0.153892137947205	-0.153888765076662	-0.153883276858248	-0.153737488225877	-0.153891328670213	-0.153892425535947	-0.153892441872871	-0.153892298162603	-0.153892449105693	1.11938240903126	2.41616050584493	0.916536479937108	1.27901547483313	2.37754586977249	0.272813458944097	0.24921696225193	2.6209046207513	0.410872235911251	1.37325846611619	0.527181364968843	1.73276950126937	1.19057540287475	1.0859543283402	0.687552810673013	1.35271132254895	1.10919559336119	1.21784072053995	2.264701476539	1.0560436214379	0.358491046378636	LOW
02-0059_X000085.jpg	-0.154053093091698	-0.154018191086677	6.44286364966051	-0.154093247246716	-0.15407607454328	-0.154092321856445	-0.153980366253649	-0.154083524488006	-0.154036097821115	-0.15403710350319	-0.154069770404442	-0.15400500970547	-0.154086888089939	-0.154034465049156	-0.154094128106842	6.44286364966051	-0.15409424782817	-0.153757472192204	-0.154086471902155	-0.154092345812172	-0.15406579816656	-0.154092583764758	-0.154092263801057	-0.154094181863953	-0.154093952278679	-0.154094193440645	-0.154093837944525	-0.154094269376863	-0.154094331673216	-0.154092503874126	-0.154094628139673	-0.154093909123983	-0.154093949814334	-0.154093845394871	-0.154093949011989	-0.154093868147081	-0.154094203584577	-0.154094274019001	-0.154092751053679	-0.154093818344384	-0.154031028605765	-0.154094265078586	-0.154093698966918	-0.154086063279337	-0.154087911595534	-0.154009929741971	-0.154093755360306	-0.154094352304944	-0.154091867671896	-0.154031255325522	-0.154094269033	-0.154094182608988	-0.154091730700153	-0.154094151202915	-0.154090384021476	-0.154094384799914	-0.154091633215242	-0.154094310869558	-0.154092744061816	-0.154084564957467	-0.149829717001781	-0.105761791264612	-0.153672784167676	-0.154094313964317	-0.154093416254947	-0.154094376891085	-0.154094384914534	-0.154094034003243	-0.154094404228123	-0.154091773740228	-0.154094399127502	-0.150699752635564	-0.15409173035629	-0.153995603643772	-0.154094319924594	-0.154092654829596	-0.153919732759754	-0.15409382751404	-0.154086483020363	-0.154073581084438	-0.153820296030483	-0.154092298301889	-0.154094354081564	-0.154094389327432	-0.154094054004556	-0.154094411048055	0.782687559138674	2.52934790311835	0.725268310780902	1.39604998513467	2.32670799018688	0.0423769044398082	0.290865067815467	2.0988165604785	-0.669181610498846	1.05668291380882	0.118104861040295	1.53846783504085	1.19864181136983	0.593440057954913	0.497975865047545	0.788328366731354	0.891235014255687	0.958491644993584	2.12450808755194	1.06422486963489	0.179636177969423	HIGH
02-0059_X000003.jpg	-0.155598665647729	-0.155580906551928	6.44182943200984	-0.155601501665195	-0.155596325301771	-0.155601339066218	-0.155576088192603	-0.155597605952846	-0.155587014827346	-0.155586000246073	-0.155601556663325	-0.155576363527421	-0.155599257218354	-0.155585946087714	-0.155601981683918	6.44182943200984	-0.155601800554907	-0.155363477316412	-0.155598218104748	-0.155601162562832	-0.155544714230556	-0.155607007150094	-0.155600363279621	-0.155601797650125	-0.155601700635902	-0.155601799205767	-0.155601720515075	-0.155601805758735	-0.1556018116509	-0.155601370302953	-0.155601914736257	-0.155601698378156	-0.155601710575488	-0.15560169485387	-0.155601710479121	-0.155601697951387	-0.15560180049984	-0.155601792914366	-0.155601406592082	-0.15560145623495	-0.155576052660644	-0.155601803294489	-0.155601502284698	-0.155598367239853	-0.155596929675465	-0.155482910911393	-0.155600682158641	-0.155601816868495	-0.155601079728352	-0.155582781513209	-0.155601811582067	-0.155601797347257	-0.155599375116723	-0.155601786333864	-0.155600788671915	-0.155601828198523	-0.155599964402069	-0.155601796755287	-0.155601507846462	-0.155598270831366	-0.149178408347148	0.0174651567527457	-0.155022783105546	-0.155601821989723	-0.155601429389805	-0.155601824398902	-0.155601810687229	-0.155601330585905	-0.155601830910571	-0.155601111928759	-0.155601829974433	-0.149813217372643	-0.155601166073351	-0.155502591321092	-0.155601804423361	-0.15560133449566	-0.155488680359783	-0.155601446708365	-0.155598235505909	-0.155594617138323	-0.155409814032541	-0.155600693722703	-0.155601812380538	-0.155601827757987	-0.155601728472252	-0.155601831502541	0.782687559138674	2.52934790311835	0.725268310780902	1.39604998513467	2.32670799018688	0.0423769044398082	0.290865067815467	2.0988165604785	-0.669181610498846	1.05668291380882	0.118104861040295	1.53846783504085	1.19864181136983	0.593440057954913	0.497975865047545	0.788328366731354	0.891235014255687	0.958491644993584	2.12450808755194	1.06422486963489	0.179636177969423	HIGH
02-0059_X000031.jpg	-0.153871089824122	-0.15385686693251	6.44290376135401	-0.153876484007322	-0.153871905891674	-0.153876382826603	-0.153847074121892	-0.153872859828009	-0.153863997485955	-0.153863978378316	-0.153876569134825	-0.15384730728405	-0.153874543107232	-0.153862866474619	-0.153876812532802	6.44290376135401	-0.153876779831809	-0.153617379412028	-0.153873565155194	-0.153876225512096	-0.153799716486119	-0.153877003376028	-0.153875216980841	-0.153876751059599	-0.153876693025538	-0.153876759453437	-0.153876677753417	-0.153876767299343	-0.153876790020995	-0.153876334014106	-0.153876863630289	-0.153876689236653	-0.153876706292465	-0.153876686135596	-0.153876705791166	-0.153876689236653	-0.153876766285088	-0.153876774480738	-0.15387639067251	-0.153876393155687	-0.153850370067177	-0.153876783131054	-0.153876389634938	-0.15387314047364	-0.153874588445613	-0.153829823106707	-0.153876215474465	-0.153876792585779	-0.153876178553237	-0.153837291034136	-0.153876774375815	-0.153876761621845	-0.153875617448505	-0.153876746594544	-0.153874961050399	-0.15387679892779	-0.153874855299702	-0.153876786966571	-0.153876179497544	-0.153873135040962	-0.152338306585364	-0.118073188798098	-0.15370604305304	-0.153876793157026	-0.153875631892901	-0.15387679307542	-0.153876777919879	-0.153876058567991	-0.153876800338421	-0.153876088540986	-0.15387679855473	-0.152451653833265	-0.153876170730647	-0.153808303078947	-0.153876784996351	-0.153876278241718	-0.153787855410582	-0.153876385123251	-0.153873563464768	-0.153871784810565	-0.153752222310586	-0.153875968847193	-0.15387678722305	-0.153876796747724	-0.153876634140435	-0.153876801807342	0.782687559138674	2.52934790311835	0.725268310780902	1.39604998513467	2.32670799018688	0.0423769044398082	0.290865067815467	2.0988165604785	-0.669181610498846	1.05668291380882	0.118104861040295	1.53846783504085	1.19864181136983	0.593440057954913	0.497975865047545	0.788328366731354	0.891235014255687	0.958491644993584	2.12450808755194	1.06422486963489	0.179636177969423	HIGH
02-0059_X000056.jpg	-0.153641509014982	-0.153631364341379	6.44293931980667	-0.153660461443882	-0.153655146117202	-0.153660211003489	-0.153618392463657	-0.153657560765718	-0.153636131589595	-0.153636187218993	-0.153646331892596	-0.153632861096501	-0.153658460282284	-0.153635798478427	-0.1536607255879	6.44293931980667	-0.153660753959725	-0.153561306955061	-0.15365865755461	-0.153660223742538	-0.153652527144982	-0.153660275580157	-0.153660167747266	-0.153660738177274	-0.153660664054634	-0.153660741985684	-0.153660636481078	-0.153660759381304	-0.153660776228115	-0.153660257851924	-0.153660866698647	-0.153660652163746	-0.153660663106689	-0.15366063516726	-0.15366066285723	-0.153660640688623	-0.153660745328437	-0.153660760146313	-0.153660325987544	-0.15366062675217	-0.153633238761079	-0.153660757369	-0.153660596584239	-0.153658436749968	-0.153658530912496	-0.153632978309057	-0.153660542468226	-0.153660782680793	-0.153660031293091	-0.153636062422877	-0.153660762973517	-0.153660740089794	-0.153659894290105	-0.153660728797608	-0.153659666251147	-0.153660793690258	-0.153659084246233	-0.153660766199856	-0.153660404783386	-0.153657717209889	-0.15223335847033	-0.135459100754504	-0.153531642299646	-0.153660781466758	-0.153660248389106	-0.153660789482713	-0.153660765268541	-0.153660013531597	-0.153660797847911	-0.153659917639485	-0.153660795785715	-0.152438249278945	-0.153660005881515	-0.153617097637432	-0.153660775629413	-0.153660218753355	-0.153579079408746	-0.15366062648608	-0.153658644898713	-0.153654048396996	-0.153579894824306	-0.153660000210476	-0.153660781633064	-0.153660793307754	-0.153660689416318	-0.153660799793693	0.782687559138674	2.52934790311835	0.725268310780902	1.39604998513467	2.32670799018688	0.0423769044398082	0.290865067815467	2.0988165604785	-0.669181610498846	1.05668291380882	0.118104861040295	1.53846783504085	1.19864181136983	0.593440057954913	0.497975865047545	0.788328366731354	0.891235014255687	0.958491644993584	2.12450808755194	1.06422486963489	0.179636177969423	HIGH
02-0059_X000026.jpg	-0.153478058435509	-0.153455795946363	6.44295026307505	-0.153498352874714	-0.153489017547435	-0.153498254116476	-0.153440418763138	-0.153492546083111	-0.153467442303623	-0.153467959986824	-0.153488615904589	-0.15345074672202	-0.15349461238637	-0.15346638329767	-0.153498907692665	6.44295026307505	-0.153498897823726	-0.153203347306394	-0.153492747179946	-0.153497790758338	-0.153457315166163	-0.153498041153963	-0.153497159283981	-0.153498772465256	-0.153498754609363	-0.153498814649231	-0.153498643113309	-0.153498848364279	-0.153498925548558	-0.153497967113974	-0.153499022470714	-0.15349873698298	-0.153498774760358	-0.153498716028699	-0.153498772350501	-0.153498725782882	-0.153498847698699	-0.153498900899163	-0.153498150813936	-0.153498454869045	-0.153469283686888	-0.153498902230322	-0.153498388379941	-0.153492433875576	-0.153497359210314	-0.153458199491905	-0.15349885492827	-0.15349893032237	-0.153497890985441	-0.153441538658146	-0.153498865416886	-0.153498829521491	-0.153498358543615	-0.153498808957378	-0.153494993855269	-0.153498935647007	-0.153495469698761	-0.153498909804159	-0.1534981207481	-0.153491853788552	-0.15323550216702	-0.147089770341496	-0.153486622034749	-0.153498928394484	-0.153496720758847	-0.153498922060003	-0.15349887675469	-0.153496806687465	-0.153498939984749	-0.153497566894092	-0.153498927476444	-0.153280486165708	-0.153497696108333	-0.153452903291639	-0.153498911617289	-0.153498059606583	-0.153433215218376	-0.153498449980478	-0.15349269774345	-0.153492292887462	-0.153329301263366	-0.153498567833964	-0.153498930620733	-0.153498925181342	-0.1534983953341	-0.153498942738872	0.782687559138674	2.52934790311835	0.725268310780902	1.39604998513467	2.32670799018688	0.0423769044398082	0.290865067815467	2.0988165604785	-0.669181610498846	1.05668291380882	0.118104861040295	1.53846783504085	1.19864181136983	0.593440057954913	0.497975865047545	0.788328366731354	0.891235014255687	0.958491644993584	2.12450808755194	1.06422486963489	0.179636177969423	HIGH
02-0064_X000005.jpg	-0.154469552256497	-0.154419030219467	6.44272879557505	-0.154509759597293	-0.15448273191833	-0.154509640101693	-0.154394867506105	-0.154496122894075	-0.154444708740381	-0.154444657339699	-0.154484196325201	-0.154421959033208	-0.154499952830584	-0.154442199186327	-0.154511197791281	6.44272879557505	-0.154511095063139	-0.154046306820097	-0.1545033494491	-0.154508986244025	-0.154481071134499	-0.154510170509861	-0.154508250013471	-0.154511064237374	-0.154510655960739	-0.154511068118052	-0.154510640804128	-0.154511133357379	-0.154511179339754	-0.15450894040809	-0.154511631402155	-0.15451061136955	-0.154510665113282	-0.154510561652936	-0.154510664893621	-0.154510586987175	-0.154511071486188	-0.154511088766189	-0.154509172296918	-0.154510472470558	-0.154449721038996	-0.154511104435343	-0.154510416017673	-0.154502954059244	-0.154499373071904	-0.154387827296856	-0.154509461224394	-0.154511163743821	-0.154507831559208	-0.154461409714975	-0.154511145292295	-0.154511045492966	-0.154506915792371	-0.15451102286788	-0.154508192755162	-0.154511242528911	-0.154507278159851	-0.154511096893647	-0.154509760329497	-0.154502083030038	-0.146845536266725	-0.0777497993283802	-0.153558431104438	-0.15451109110924	-0.154509858298316	-0.154511219757384	-0.154511161620431	-0.154509876310521	-0.154511245018402	-0.154508377050767	-0.154511272622472	-0.148545948412783	-0.154507804833782	-0.154389947538343	-0.154511167917381	-0.15450896376538	-0.154316175918856	-0.154510482867847	-0.154503271249773	-0.154479441322872	-0.154173441059841	-0.154506321316402	-0.154511169455008	-0.154511260907217	-0.154510984207539	-0.15451128294654	0.763932086666149	2.39006525159149	0.872569641551624	1.5512143151388	2.15058041981262	0.206881778157461	0.207901180238533	2.0782868270196	0.270856585911484	0.955839478587279	0.420331431606605	1.7730812124568	1.31397556821606	1.20306766063991	0.726899528687735	0.993453100210174	1.21675451324672	1.26288215678236	2.13480419094369	1.03795437585828	0.264753877788323	LOW
