CBX5	CCNI	DDB1	DYNC1H1	GNAS	GOLGA2	GPR107	MAGED1	MPHOSPH8	PDHA1	PTPN11	SF3B1	SF3B2	SPTAN1	TPR	UBE2G1	USP47	WNK1	YWHAB	YY1AP1	ZNF24	group
TCGA.02.0033.01	-3.70968026446053	-3.61813060899005	-3.42357453772711	-3.71992964185892	-4.72808472382662	-2.74349579741533	-3.14695394745338	-2.70521601229984	-1.21089984988742	-3.37901541109431	-3.15431370538115	-0.883174161028075	-4.02056717771903	-3.95210955695608	-2.49823302612821	-2.21722099883235	-3.32494119424189	-3.47923739303619	-3.89766459417909	-4.58983247506772	-1.64634541397168	HIGH
TCGA.06.0221.01	-0.610324375132116	0.963638088010884	-0.329347239230372	-0.409432412487708	-1.02841264501831	-2.21368665756173	-1.14371285111741	-0.840106329790821	-1.31960202679347	-2.03159623980966	-1.49316757929716	-0.166217489229062	-1.50444920800684	-0.882585042040271	-2.75137914096091	-0.316020677602906	-3.16315174912042	-2.31317289157078	0.171551542053651	-1.96703280302164	-1.26755733626792	HIGH
TCGA.06.0129.01	1.27891255701501	-0.07202828720389	0.617488205614443	0.342802600924347	-0.42463060626279	0.646032255407377	0.837775205925034	0.488572917591913	1.26804596954209	0.983917383507342	-0.424158500468297	1.40949050376023	0.623583105375273	0.44912058894881	1.08411847065931	0.0996348416937833	0.262871832861742	0.107255929153361	-0.155849502000321	0.593451866500239	0.627319026648353	HIGH
TCGA.08.0390.01	-0.674702007917772	-0.0787667416751158	-0.520297700775496	0.120170448290182	-0.100771730743142	-0.958643275356392	-0.750759555773761	-0.452197530109828	-1.26797805081002	-0.289007481586474	-0.359205248228545	-1.27425768937677	-0.506303645321101	-1.34318221461085	-1.01356056704651	0.205541507645136	-1.00687596628263	-0.187913698523581	0.204864137520546	0.0966474394576696	-0.818327673219158	HIGH
TCGA.06.0171.01	0.100643354822698	0.156632865875688	0.476982957068974	-1.2032587884288	0.00375520014776241	-1.25848232829468	-1.35445394432085	0.879364234641879	-0.218697413804254	-0.520194558772653	0.44677724558992	-0.0828948821470323	-0.244142424452856	0.352210379555522	-0.921132398410155	1.03361724379431	-0.225071048902898	-0.233160316515103	1.08285851821982	-0.122860762843126	0.397746574636524	HIGH
TCGA.06.0192.01	-0.262587182554036	-0.407999052923142	-1.24064578319275	0.525846718153114	0.526674633655201	1.01335674530851	-0.255684357248454	0.125534109176769	-0.902687619853838	-0.204124635529904	0.883980911166367	1.56634107086328	-0.0772621792467762	-0.0707377353073562	-0.0362374010390714	-0.0208163296407716	-0.946971176156936	0.896121477400452	0.576214413979672	0.863851205448133	-1.49811902951285	HIGH
TCGA.76.4928.01	-0.369184565213077	-0.408810305680035	0.540330571841301	-1.11751335474578	-0.323480341285023	-0.474924465265528	0.570450851544156	-0.384441094112618	0.614807537200813	-0.736094840343553	0.0857407862811143	-1.72230213456462	0.0959375914413483	0.330793527993201	0.0339544576848015	0.473219340276317	-0.634532752184387	-0.889603101188903	-0.506059316917089	-0.712771710053438	-0.590558684070759	HIGH
TCGA.06.0127.01	-0.103267953291529	-0.334507028106117	-0.5634031632495	0.510057669813653	0.199504184577368	0.266960083228592	-0.484426508314674	-0.500497693775913	-0.771514971542567	-0.35623697653046	1.02396445177569	-0.0698183259664936	-0.764572963301014	0.927752292159944	-0.360676746051595	-0.537943385195337	0.25509899850689	0.626431367940025	0.10370307962094	-0.407012169940903	0.0916043146664059	HIGH
TCGA.06.0187.01	-0.401999764524083	0.787431350992968	0.232935616504706	0.321517460846191	0.955602333920728	0.401121609425897	1.13735161573819	0.611860287598349	1.07830675410296	0.417357142386076	0.34917641001868	-0.430289857644494	0.312786860435745	1.05839203955413	0.32268626404268	0.196805737710559	0.574582764857848	0.75051312271979	0.378188893692876	0.790779592052757	-0.0157689433811774	HIGH
TCGA.14.1795.01	0.586258546263727	1.19591580148366	0.0163303497796853	1.28960802328327	0.207298994082877	0.566400532410647	0.674910778996785	0.547090035928438	0.346877067473388	0.126721069369518	0.232745109556233	0.182692868429943	0.342804606475441	0.181742307953829	0.238293676230095	-0.201550509105414	0.999640822765431	0.645968967698609	0.255029919181186	-0.0776312273992172	0.192747889461413	HIGH
TCGA.06.0145.01	-0.584086746886334	-0.99516357200765	-0.696009345330399	0.121668310201803	0.448031677710985	-0.486819853503606	-0.042132639962493	-0.335062506116182	-0.123090053472344	-0.958861092998486	-0.28811221981228	-0.216161250188141	-0.549279721486867	-0.0668554583734694	-0.843129663958415	-0.0820891196956383	-0.605236292510136	-0.629086721893059	-0.653194412807688	-0.630444809550183	-0.262412147954017	HIGH
TCGA.02.0027.01	-1.78020951351979	0.104327948967056	-0.368018851715898	-0.397643278859363	-0.56532122225619	-0.12241306216333	-0.283464004707993	-2.12545854786932	1.33039015741557	0.0773427876501385	-0.345157389993454	0.102850106620568	-0.0540612268092234	0.18929807657952	0.227509414057197	0.151071768316	0.404773018848558	0.447379969882887	0.545541754909505	0.339394522998883	1.18846231135305	HIGH
TCGA.02.0059.01	-0.0510811191629913	0.134366286141728	-1.2874961201123	-0.210358308501751	-0.188239582709985	-0.183897185720135	0.35394058259238	-0.754532135331566	-1.74426108239267	-0.226978488452904	-0.899916688123436	-0.466720751547867	-0.0951216280030779	-1.2145829197447	-0.400962255427621	-1.0084086452457	-0.622371113774936	-0.357443981145381	-0.889786770904378	0.201606364277861	-0.252846946184687	HIGH
TCGA.02.0046.01	-3.45631883212038	-2.44176794263641	-1.7210193620191	-2.88702743526061	-1.22594027804698	-2.7269001222446	-2.15156652972678	-2.21243080644709	-1.11354924209908	-1.06065102283176	-1.57476556128089	-1.31358526182208	-2.72182945871329	-3.54407096551575	-1.98731218797335	-1.5401738954649	-2.05431533613415	-2.76919067829749	-1.75575814029994	-2.01205813542495	-1.1182250308408	HIGH
TCGA.02.0106.01	0.194120822510135	0.601377456527543	0.271680957000362	0.240156095435427	0.0299369726183566	1.36919456757441	1.00564227476094	0.212180968690911	-0.354241626327196	1.06686990549468	-1.44651618805504	0.216493127007933	0.824156476859302	-0.0486087567841983	0.271580096597942	0.0199324633112742	0.305868397584148	-0.680346741954187	0.177567707787408	1.01094498301239	-0.723325003617348	HIGH
TCGA.14.1396.01	0.299632768337325	-0.0483326714482991	-1.38978737830408	-0.51211430054147	-0.229679003181346	-0.476197164568429	-0.626427382586589	-0.905923329776039	-0.660451050932964	0.110929491673181	0.138743814784072	-0.406471540551975	0.093790714317658	-1.52664801395893	-0.242861648869421	1.27191139775782	0.194526346894628	1.23999401839819	-0.815078667913892	0.689689020607364	-0.419704040533656	HIGH
TCGA.06.0168.01	-0.418100777812781	0.0634839009518993	1.26000493278668	-0.0019533167019041	-0.607113768753165	-0.385695901579364	-0.70512485689728	0.170981991670063	-0.378802591664073	-0.527272413693178	-0.127502639181211	-0.601019367269241	-0.088049778058891	0.699246437534389	0.490428618131246	-0.356665203451426	0.0337267679050404	-0.194512764569519	-0.0187801830151508	0.874905492582728	-0.934700489972011	HIGH
TCGA.08.0521.01	-0.0604350306845327	0.415180658459953	0.602966329964101	0.556889021707299	1.25584570306376	0.234333252927692	-0.185036448833715	0.0715653786367374	0.77271582574431	0.194794983720706	0.17866809219015	0.185202188048573	0.978592174498831	0.480139304509245	0.861467369228507	0.260009735856828	0.609527722685251	0.414531369171894	0.230166052200199	0.310761517777476	0.135579892251887	HIGH
TCGA.02.0034.01	-1.8717847146297	-3.67963631936103	-4.55703591497117	-1.91842803784344	-4.34050206011777	-0.597779403697163	-1.79269805493826	-4.38337529384018	-0.11438316963059	-2.82980160111659	-2.00836549078927	-4.74197777639232	-2.59903726192678	0.243309125853352	-2.55977848595073	-4.90903494369616	-0.802662409141526	-1.42120038512665	-3.34906810262822	-2.72971102697847	-1.84161402383862	HIGH
TCGA.06.0162.01	-1.55309671791256	-0.317798299237821	-0.420614888735196	-0.658903082996089	-0.581307904632418	-2.39418334120961	-2.58925158934761	-1.01046137851438	-1.37354448681858	-1.08856827625921	-2.36573108972605	-2.08508717805386	-1.3246858651209	-1.00455963760353	-2.8062594045586	-0.00710898332066366	-2.13783081872477	-1.48671950456868	-0.328027878025089	-0.868141462960434	-0.901573591242914	HIGH
TCGA.06.0174.01	0.417136259204429	1.88567631285342	0.623000009957918	0.553268205905194	0.61061447998364	-0.88448476637293	0.0618258706169038	0.998735297333831	0.125880992543804	0.656045842165766	0.28319951214376	0.551447921698872	0.0738853100118561	0.315212506089351	0.0267085095571858	0.736141686316234	0.739554987376251	-0.498654212560534	0.644507914233899	-0.0578868066423526	0.239927086732563	HIGH
TCGA.02.0047.01	-2.4716966246344	-2.48450051671707	-0.773599177783608	-1.38811584088468	-0.750593592156261	0.858105640678572	-0.0347036014613845	0.0193705049391491	-0.0031883008552454	2.77486083756332	-0.213723807599191	-1.20184285417385	-1.62615879154294	-1.26660204495217	-0.36575951202362	-0.325026937559674	-0.3408809140461	-1.88811628738723	-1.34759088678462	-1.00784797982346	1.02872014433449	HIGH
TCGA.08.0522.01	-0.209543888126128	-0.0137499997248412	0.235945753194133	1.39736646694975	-0.117480938259338	0.818057091708294	-0.0164585591430415	-1.00639245040013	0.484690658475833	0.509123097189922	-0.434115971431711	0.872800458813344	0.803278555565843	-0.148242202875588	0.770164308501903	-0.986506509035404	0.734071963832493	0.460585626565466	0.338307912786998	-0.495982859511652	-1.12576355634026	HIGH
TCGA.06.0141.01	-0.193626716572642	-0.477797569253486	0.361303709175746	-0.884749994378701	-0.640398744457904	-0.793089174143989	-0.808441707569935	-0.120110507848916	0.320429045533774	-0.290802262319127	-0.460787394077551	0.166732403781853	-0.716796690079203	-0.755031930522299	-0.184705754648418	-0.093785168699897	0.777169900387683	0.35923816849432	0.033950973731805	-0.392154241662686	-0.235667123436435	HIGH
TCGA.08.0358.01	0.964795284157763	-2.00241411556154	-0.422915711120274	-1.13285253904655	-0.483117714496096	-0.228111852122323	-1.00309903808103	0.523030662683927	-0.977531511655373	-1.65762282636743	-0.298440972081892	-2.0799897900245	0.232871653178523	-0.859274451903804	-0.592377766098218	-2.08357626110811	-0.076035074802866	-0.97956083713363	-2.16426790983496	-2.49669091080793	-1.77363793202842	HIGH
TCGA.06.0646.01	0.73768358939925	-0.12734956937664	0.428914836809702	-0.549983754226	-0.0186544703533612	0.223981695481527	0.467577783621373	0.424705432350743	-0.969840645278166	0.334278424878473	0.652156639318131	0.243191095876537	0.906985565204062	-0.000476422786128848	0.361783368298843	0.436500697543181	0.936484680179452	0.364407562306817	0.0210705073583709	0.27797973951284	1.03186288763659	HIGH
TCGA.14.1452.01	0.107902351241793	-0.388638912605483	-0.184644578797877	0.57471004019908	0.472945776568891	-0.158807406139908	0.273175964390509	0.328423304987871	-0.194332870715989	0.177208625291718	-0.0662496141964533	1.10733777349873	0.185950460930762	-0.328856108673689	1.29852985776374	-0.193813587800272	0.202088983772679	-0.00559161170783432	0.169964784166474	1.34265268977728	0.298218760522256	LOW
TCGA.06.0156.01	0.597365008937708	0.237885655548644	0.134264657844808	-0.752247343699804	-0.418166935416048	-0.206435496586599	0.0172324282357947	0.258193260179528	-0.803603118049473	0.0162439022399998	-0.0682948078322932	-0.0886712124650662	0.155250118061994	0.155530167236833	-0.166328992122542	0.256148830791467	0.202136688164578	0.195984648616711	-0.184541626262706	-0.0915328527055979	-0.0580907125461845	LOW
TCGA.76.6192.01	0.413438508374624	1.6183916138846	1.16480173294805	1.45887484371641	0.914390736691699	0.815491459409283	2.37339800010442	1.22064881981637	2.03634341072813	0.127897336255935	1.13599281742621	-0.15684425462309	0.68858210396713	1.79608447114317	0.610501843284181	0.777927105833773	1.56362897750194	1.32042186021842	1.65269566307391	0.736777954160421	2.30435939700299	LOW
TCGA.19.0963.01	-0.388036599437674	0.0614216920468393	-0.425366531870786	-0.367158671922442	-0.00628855022134363	-0.503739267765692	-0.493363639710372	0.861164924180441	-0.171308207966472	-0.174035572778393	0.107814194106689	0.369514800138196	-0.126339423306787	-0.39748663916891	-0.709063008079888	1.25585879716709	0.560471209429574	0.554749608712792	0.183287958320471	0.956637040559157	0.355488218371075	LOW
TCGA.12.0772.01	0.937831095760842	0.332373517298854	-0.80225903496258	0.652410152590778	0.0453329418733944	0.853619830893946	0.328203104237231	0.642519790522862	-0.202057643314682	-0.41111177424359	0.192101343517241	0.915824967796032	0.399911537965596	0.203606072791096	0.913003957702006	-1.48690549450248	-0.0297185825568191	0.156015276904418	-0.349494545300494	0.84638034107995	-0.843479765699841	LOW
TCGA.08.0353.01	0.79366174649827	0.107856568682004	0.759859535519736	0.278499001535217	0.431420108727219	0.569530684750213	-0.00913326206398014	0.555393471326467	-0.832437436473716	1.29396263913449	0.847534511758466	0.457332473407287	0.767333960714592	0.419723626863373	0.431120714686199	0.315256189551361	0.882601078768615	0.542105788135987	-0.0637476433156044	0.47135282871566	0.140637705120632	LOW
TCGA.08.0529.01	0.0503863084895319	0.197591236772575	-0.173572665552564	0.525314294796454	0.631483088981273	-0.167890311021814	0.455213343023199	-0.142732941865538	0.384149358327594	-0.0167055923041766	-0.244332490198334	-0.665116627349508	0.792850604545391	0.67143398615104	0.681708039800103	0.379307924582822	0.25785392713899	0.0203381278523745	-0.19813275512599	0.138596783805703	-0.226971946649043	LOW
TCGA.14.1458.01	0.10742348205127	1.68590367258034	0.614045870244945	1.24722308037136	0.783740616449657	-0.0725491486169492	-0.801600537127098	0.724665776263076	0.927075652832225	0.778698540046748	0.989231819752894	0.0529680676877345	0.236121327867459	1.17566276004168	0.168057509459144	0.317811489146477	0.926580055811667	0.738607966130265	0.939747403050438	0.239215674988294	0.353192671407075	LOW
TCGA.76.6191.01	1.04530585484482	2.0541728509054	1.91834521633983	1.74227065437153	1.45441481377167	0.924370985940867	1.92940584625056	1.28912948470298	1.8718386083354	0.874990395916881	1.72468345120064	0.846472822102195	1.15908949246979	1.13669666245554	1.18676913872881	1.10123219375498	1.67113976921717	0.916613446079781	2.12958048429642	0.583411404320746	2.77411708389667	LOW
TCGA.02.0086.01	0.104530451631286	0.741631845758187	0.10807087548741	0.748706330132689	0.309158765729622	-0.135429397005234	0.909742935764718	0.262783402723124	1.5835550522756	0.704701226090047	-0.0674326800534939	0.933268889419682	0.240015065693502	0.63094206344437	0.300736374005959	0.434206821265601	-0.565656554857411	0.291698696448716	1.02123359516544	0.157757356432392	1.12595494800074	LOW
TCGA.06.0143.01	0.0732938693759328	0.18617213970127	0.150451769586003	-0.440560645127934	0.428324967249247	1.05948147234971	0.53778959383602	0.416809465691684	1.20330379338346	-0.498650958103264	0.22290930139372	-0.450668768033276	0.61940128232836	0.898730014941384	0.548356642395845	-0.372755581978214	0.883890588112102	0.58641935688042	0.104993922307422	0.549414474159566	-0.333010997289927	LOW
TCGA.06.2570.01	0.952668334726044	0.348319360783295	0.197805490850578	0.890079895282535	0.370195866968178	1.59656260154294	0.526001494471447	-0.0629036246801038	1.83680646645942	0.676361762958999	1.16733147683076	1.33686283398407	0.432822980777995	0.290622118847353	1.39588887906784	0.444121262805259	0.374046918179618	0.100599174578707	0.745016560667412	0.872938240754951	1.60100888026551	LOW
TCGA.06.0184.01	-0.983459248387314	-0.00855710267393201	-0.307640696110169	-0.568753362432341	0.887095884951425	0.0838330194634251	0.617937526917939	0.407937301841732	-0.433785621934807	-0.411047897498766	-1.01937907043592	-0.377960221119272	-0.909314685005114	0.242557498981851	-0.48014231798745	0.0719965036720916	-0.773237743914049	-0.44834856142015	0.0920691851559317	0.597768891344527	-1.42334761138603	LOW
TCGA.06.0189.01	-0.546759168697276	0.185756619996521	0.3744603454661	-0.520412354438797	-0.142896248250373	-0.0506846197343723	-0.03413686591501	0.41778710270144	-0.576445464249735	-0.299447434441953	-0.583215831570628	-0.0466683094339821	-0.461705484217437	-0.231667142767998	-0.255813840488667	0.541032246621938	0.0863730366510274	-0.885158576280731	0.531535878757063	-0.317779755346281	-0.0657053335251076	LOW
TCGA.06.0238.01	0.326010204369766	0.135562279365988	-0.817813102754733	0.0207791387666699	-0.398961436087441	-0.298816469674862	-1.30441407728221	-0.256428238589216	-0.567599447981881	-0.540153704576493	-0.837994517733723	-0.712797956794928	-0.857103367332057	-0.242912203049758	-0.897702936087057	-1.08774684432459	-0.391377503632193	-0.900326897038164	-0.45107501057116	-2.04094423737274	0.45223601096872	LOW
TCGA.02.0048.01	0.987078663823413	0.590723443357047	0.327098997166	-0.0896313123788754	0.665682612273089	1.10941418045301	0.552142411690116	1.37062179267821	0.968511393848977	1.22548053680418	1.23564933480578	1.09373338757653	0.409987180945238	0.190173846027397	0.557854388773208	1.13091356255881	0.434810387359472	0.649035238409805	0.711335818730362	0.575297928580744	1.13651953706711	LOW
TCGA.76.4935.01	-0.133202231518402	0.270524838282686	0.273414836410993	1.00158383617008	-0.0497474610050903	0.154721763624173	-0.57479681374322	-0.253560119408899	0.278545508557387	-0.364586134469947	0.609457191470806	-1.48121164336883	0.651189743260674	1.00104719782021	0.427672599165327	-0.69551515650271	0.356809234319791	0.242507938830726	-0.374048516835091	-0.550226089733714	-0.978133253137276	LOW
TCGA.02.0069.01	1.66677128181789	1.18055256499266	-0.428902934011826	0.550257318125595	0.300037699491965	0.920348527730745	0.596109563264046	-0.0861797364617159	1.82361694630112	0.253290502286863	0.00573071361259056	1.15884799691694	0.188719381939009	1.21183903536603	0.94664800730699	-0.266060112721926	0.75862183651291	0.90168842042172	0.498155712102609	0.942400349700238	0.3291870841504	LOW
TCGA.12.1598.01	0.333187737984036	0.872520552754762	-0.772549189225557	-0.658758182968644	-0.0818803020271781	-0.368584267231783	0.138093106059246	0.332110681102723	-0.829353139498484	0.202360483059045	-0.278437929506137	0.508644760672366	-0.855584038906061	-0.040939002702019	0.924063562738894	-1.01977980399984	-0.0401479552354794	-1.32686333739317	-0.512164024206959	0.879146300799189	0.672486766745522	LOW
TCGA.19.5951.01	0.828229496961718	1.74516689565584	1.39197044388301	2.6324926160129	1.80395262331991	1.66731982669783	2.09137886540418	0.616785907937637	2.37796028400633	0.630932933633089	2.41323826816996	-0.351768798535008	1.38320511480591	2.000525851623	1.35749595627418	0.281902805362474	1.83654580354939	0.962966178904544	1.93319065275675	0.701088439641569	1.59004605818992	LOW
TCGA.14.1401.01	0.185758775679768	-0.44066461786066	0.180919234185736	0.346414992306252	-0.477697148637463	0.29089856566518	0.187368360394634	0.453916477496441	0.216174429542725	0.197445089646264	0.559567052563322	0.667885460033027	-0.082746808069604	0.0501839054944745	-0.184887734127492	0.723448299799984	0.725765436593284	0.789943232098416	-0.430130272468624	0.852446034215598	0.315766378087947	LOW
TCGA.08.0357.01	0.340186934106661	0.339243882787464	1.12935635649198	1.2311189587164	0.670390416844998	-0.33863840128119	0.467087893572812	0.730461047197197	-1.19561983579747	0.421901739084991	0.92692787988449	0.157108024379444	0.97023403321814	0.682299847290419	0.179773823050946	0.835204501370909	0.451588916447285	0.750884335861105	0.932053607832443	-0.10726367707991	0.830544687151823	LOW
TCGA.02.0070.01	1.35553933343962	0.0646601075235474	0.475266874074582	0.517740741036355	-0.13549362018345	0.930174009153454	0.778669491281867	0.829189426812755	0.403928377254805	0.0684841737214319	1.77797385562986	0.994724872445904	0.44779790745016	1.01208121572214	0.8866406696902	0.511080387795916	0.6267087575797	1.67183278700143	-0.449679316041909	0.0877027710594415	1.03726059364696	LOW
TCGA.76.4932.01	0.342699070871657	0.510123613220128	-0.460145813890508	0.216584567714899	0.1528476118566	0.3442082771652	0.601728890291651	-0.477365563880863	0.325889116373171	1.13586146381421	1.51299227526705	-0.180315651361208	1.21888827758426	0.151641118889689	0.7912565213416	-0.344539997093524	-0.653223929234853	0.626940531910882	0.977456785790609	1.48495201003613	-1.3864666690031	LOW
TCGA.14.1821.01	1.35506706934139	0.0935464218130928	0.787217711968146	1.69639631661264	0.471474689346974	1.62679983267576	1.65831606247683	0.759365410924515	1.84263015229476	0.482237219495996	0.891903676666434	1.72789102534371	1.30047327815991	1.12212458112695	1.29656131452924	0.544442838689459	0.296958111634983	1.16425775888085	0.364064185451965	0.761672030469386	1.4631669922383	LOW
TCGA.08.0354.01	0.498640896280087	0.0262520162960328	-0.276097819500614	-0.100350544641779	-0.158282453652169	0.236170472271147	-0.751164915774727	-0.174144030237901	-1.62196484903059	-0.0537883796293694	-0.183830418363967	-0.0758245176236367	0.175856468573996	-0.201608839321149	-0.0835773844821198	1.15560824380268	0.112042471778798	0.280029310367862	-1.43109489436261	-0.293281142672288	0.149350637519902	LOW
TCGA.02.0116.01	0.398473570958613	0.251281219363713	1.46427728305866	0.43020090585067	0.408104027183387	1.58508807412363	0.24589004925442	-0.87896848079277	0.769749615954257	2.60525094238878	1.47267364257529	1.24301342890904	1.55833707490535	-0.329078436742287	2.16735052862678	1.34675704468042	0.400141220547728	0.364418849192871	0.439443340236149	0.430784011966068	1.29311135123563	LOW
TCGA.02.0064.01	0.22929183806877	0.515426436118859	0.213883281749167	0.919540092723095	-0.0608408255977963	0.950931755017451	0.499672305783135	-0.212567036485834	0.696044505522653	-0.0523986709370711	0.885510086715624	1.33701394653107	0.950668092389161	0.510215665058111	0.764771386200327	0.0726644175816365	0.827673943785009	0.815969537239302	0.140608598233244	0.584212397937759	0.789039676133122	LOW
TCGA.14.3477.01	1.57215333486291	0.358463318019916	0.303577219589503	0.263754581300596	0.44480146959649	0.499580783954401	0.174734960554114	1.01775530454867	0.717792423656191	1.17423580776039	-0.620272642617535	1.41886799505767	0.186816551531089	-0.381885303025287	0.185203141248336	-0.106062997919483	-1.07361888283442	-1.14631203758937	0.245038703586166	0.0300412969816593	2.18725099061527	LOW
TCGA.06.0164.01	-0.0965373642550803	1.07942078500035	0.455604376476592	0.944267450895108	1.49337421551936	-0.17075540198033	-0.0229846630448428	-0.126304608608814	-0.412657369228437	0.138521129498961	0.0219957715123823	-0.554006338383828	0.389309267862451	-0.166771046683891	0.336437582939594	0.658440027427477	0.366681061918147	0.376361628735908	0.902173162685388	-0.0901163738676146	1.0076873538091	LOW
TCGA.19.0955.01	-0.393639919391145	-0.7894505389185	0.983644385024268	0.202999347699844	1.35914401575495	0.326691968953425	0.138632945681385	0.176470581185807	-0.0200630765351212	0.330280675434038	0.889841701954607	0.333541500567314	0.307979323628849	0.282723265283318	0.230126753695345	0.541591360075631	0.514148754134539	0.786352748234958	0.618728341159425	0.778868227367461	0.855960577294668	LOW
